original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
In exercise of the power conferred by Section 9 of the Punjab Home Guards Act, 1947, the Punjab Home Guards Rules, 1963 was enacted by notification dated 4th September, 1963.	பஞ்சாப் ஊர்க்காவல் படை சட்டம், 1947 பிரிவு 9 அளித்துள்ள அதிகாரத்தின்படி, பஞ்சாப் ஊர்க்காவல் படை விதிகள், 1963, செப்டம்பர் 4,1963 தேதியிட்ட அறிவிக்கை மூலம் இயற்றப்பட்டது.	94.33333333333331	[98,90,95]	[0.7524376846469182, 0.34485708797922815, 0.5704703111711503]	0.5559216945990989	en	tamil
Priyadarshini[9]. The Central Government is thus statutorily empowered to modify the Schedule in respect of class or category of applicants, for reasons to be recorded in writing.	பிரியதர்ஷினி [9] எனவே, விண்ணப்பதாரர்களின் வகுப்பு அல்லது பிரிவு குறித்த அட்டவணையை மாற்றியமைக்க மத்திய அரசுக்கு சட்டபூர்வமான அதிகாரம் உள்ளது.	89.0	[92,85,90]	[0.40163530963669947, 0.07128505535744727, 0.252315190770394]	0.2417451852548469	en	tamil
Carbendazim orCaptan 2 gm / kg. seed	கார்பென்டாசிம் அல்லது கேப்டான் 2 கிராம்/கிலோ விதை	92.0	[90,95,91]	[0.2847011846332932, 0.6184291206010091, 0.31594621485054525]	0.4063588400282825	en	tamil
It has been held that if a Court has jurisdiction to try the suit, when it comes on for disposal, it then cannot refuse to assume jurisdiction by reason of the fact that it had no jurisdiction to entertain it at the date when it was instituted.	ஒரு வழக்கை விசாரிக்க ஒரு நீதிமன்றத்திற்கு அதிகார வரம்பு இருந்தால், அது தீர்ப்புக்கு வரும் போது, அது நிறுவப்பட்ட தேதியில் அதை விசாரிக்க அதிகார வரம்பு இல்லாததால், அது அதிகார வரம்பை ஏற்க மறுக்க முடியாது என்று தீர்ப்பளிக்கப்பட்டுள்ளது.	88.0	[90,88,86]	[0.2847011846332932, 0.2354282749305158, -0.0022089055502110488]	0.1726401846711993	en	tamil
In the discharge of his other functions, the Chief Justice of India occupies a position which is sui generis.	தனது மற்ற கடமைகளை நிறைவேற்றுவதில், உச்ச நீதிமன்றத் தலைமை நீதிபதி ஒரு பதவியை வகிக்கிறார்.	59.0	[45,95,37]	[-2.3463166279433474, 0.6184291206010091, -3.1201290854776227]	-1.6160055309399872	en	tamil
From 2007 to 2011, he served as the founding President of ICICI Foundation and during this period was also the Chair of the Governing Council of IFMR Trust and Board Chair of FINO.	2007 முதல் 2011 வரை, ஐசிஐசிஐ அறக்கட்டளையின் நிறுவன தலைவராகவும், இந்த காலகட்டத்தில் ஐஎப்எம்ஆர் அறக்கட்டளையின் நிர்வாகக் குழுவின் தலைவராகவும், ஃபினோவின் வாரிய தலைவராகவும் பணியாற்றினார்.	93.33333333333331	[90,95,95]	[0.2847011846332932, 0.6184291206010091, 0.5704703111711503]	0.4912002054684842	en	tamil
The aforesaid principle has been firmly established in England since the decision of the House of Lords in Tesco Supermarkets Ltd. v. Nattrass.	டெஸ்கோ சூப்பர் மார்க்கெட்ஸ் லிமிடெட் வி. நாட்ராஸ் வழக்கில் பிரபுக்கள் மன்றம் எடுத்த முடிவிலிருந்து மேற்கூறிய கொள்கை இங்கிலாந்தில் உறுதியாக நிலைநாட்டப்பட்டுள்ளது.	87.33333333333333	[90,85,87]	[0.2847011846332932, 0.07128505535744727, 0.06142211852994021]	0.1391361195068935	en	tamil
To renovate / extend / repair existing house / flat.	தற்போதுள்ள வீடு/அடுக்குமாடி குடியிருப்புகளை புதுப்பித்தல்/விரிவாக்கம் செய்தல்/பழுதுபார்த்தல்.	93.66666666666669	[98,90,93]	[0.7701532630221415, 0.33954755334247033, 0.49601858446350033]	0.5352398002760373	en	tamil
The Department of Heavy Industry, under the Ministry of Heavy Industries and Public Enterprises, is the main agency in India for promoting the growth and development of the automotive industry.	கனரகத் தொழில்கள் மற்றும் பொதுத்துறை நிறுவனங்கள் அமைச்சகத்தின் கீழ் இயங்கும் கனரகத் தொழில்கள் துறை, இந்தியாவில் வாகனத் தொழிலின் வளர்ச்சி மற்றும் மேம்பாட்டை மேம்படுத்துவதற்கான முக்கிய முகமையாக உள்ளது.	91.66666666666669	[90,95,90]	[0.2847011846332932, 0.6184291206010091, 0.252315190770394]	0.3851484986682321	en	tamil
The right could not be claimed nor could the court intelligently adjudicate upon it without the documents which had to be filed under of Cr.	சி. ஆர். ஐ. டி. சி. யின் கீழ் தாக்கல் செய்ய வேண்டிய ஆவணங்கள் இல்லாமல் இந்த உரிமையை நீதிமன்றத்தால் புத்திசாலித்தனமாக தீர்ப்பளிக்க முடியாது.	61.66666666666666	[42,80,63]	[-2.5217178154484565, -0.20228697726433362, -1.46572245939369]	-1.39657575070216	en	tamil
After the affidavits are made ready by the learned counsel for the accused persons, they can intimate about the same to Mr. Luthra, who in his turn, shall intimate the same to the Superintendent of Jail, who shall make arrangement for a Notary so that affidavits can be notarized, treating this as a direction of this Court.	குற்றம் சாட்டப்பட்ட நபர்களின் கற்றறிந்த வழக்கறிஞர் பிரமாணப் பத்திரங்களைத் தயாரித்த பிறகு, அவர்கள் அதை திரு. லுத்ராவிடம் தெரிவிக்கலாம், அவர் அதை சிறைக் கண்காணிப்பாளரிடம் தெரிவிக்க வேண்டும், அவர் ஒரு நோட்டரிக்கு ஏற்பாடு செய்ய வேண்டும், இது இந்த நீதிமன்றத்தின் வழிகாட்டுதலாக கருதப்படுகிறது.	92.0	[90,95,91]	[0.2847011846332932, 0.6184291206010091, 0.31594621485054525]	0.4063588400282825	en	tamil
(a) Whether an order framing charge under the 1988 Act would be treated as an interlocutory order thereby barring the exercise of revisional power of this Court?	(அ) 1988 ஆம் ஆண்டின் சட்டத்தின் கீழ் குற்றச்சாட்டுகளை வடிவமைக்கும் ஒரு உத்தரவு இந்த நீதிமன்றத்தின் மறுஆய்வு அதிகாரத்தை பயன்படுத்துவதை தடுக்கும் வகையில் ஒரு இடைக்கால உத்தரவாக கருதப்படுமா?	89.0	[85,95,87]	[-0.007634127875222391, 0.6184291206010091, 0.06142211852994021]	0.2240723704185756	en	tamil
(“Devaru ), a Constitution Bench of this Court considered the constitutionality of the Madras Temple Entry Authorisation Act, 1947, which sought to reform the practice of religious exclusion of Dalits from a denominational temple founded by the Gowda Saraswat Brahmins.	(தேவாரு) என்ற இந்த நீதிமன்றத்தின் அரசியலமைப்பு அமர்வு, கவுடா சரஸ்வத் பிராமணர்களால் நிறுவப்பட்ட ஒரு பிரிவுக் கோயிலில் தலித்துகளை மதரீதியாக ஒதுக்கும் நடைமுறையை சீர்திருத்த விரும்பும் 1947-ஆம் ஆண்டின் மதராஸ் கோயில் நுழைவு அங்கீகார சட்டத்தின் அரசியலமைப்பை பரிசீலித்தது.	74.0	[80,70,72]	[-0.299969440383738, -0.7494310425078954, -0.8930432426723287]	-0.647481241854654	en	tamil
There are reports that the hospitals find it difficult to procure morphine and other pin-relieving drugs which are regulated under the Narcotics Drugs and Psychotropic Substances Act.	போதை மருந்துகள் மற்றும் மனோவியல் பொருட்கள் சட்டத்தின் கீழ் ஒழுங்குபடுத்தப்படும் மார்ஃபீன் மற்றும் பிற பின்-நிவாரணப் பொருட்களை கொள்முதல் செய்வதில் மருத்துவமனைகள் சிரமப்படுவதாக தகவல்கள் வந்துள்ளன.	75.33333333333333	[90,50,86]	[0.315785556224418, -1.9925098185151562, 0.052579236922695345]	-0.5413816751226809	en	tamil
provides for punishment for contravention in relation to poppy straw.	கசகசா வைக்கோல் தொடர்பாக விதிகளை மீறுவோருக்கு தண்டனை வழங்க வகை செய்கிறது.	89.0	[94,84,89]	[0.5185694346401057, 0.016570648833091096, 0.18868416669024274]	0.2412747500544798	en	tamil
(c) introducing a team-based assessment with dynamic jurisdiction.	(இ) ஆற்றல்மிக்க அதிகார வரம்புடன் குழு அடிப்படையிலான மதிப்பீட்டை அறிமுகப்படுத்துதல்.	93.33333333333331	[98,87,95]	[0.7524376846469182, 0.18071386840615963, 0.5704703111711503]	0.5012072880747427	en	tamil
As demonstrated hereinafter, this proposition would run contrary to the principle of vicarious liability detailing the circumstances under which a direction of a company can be held liable.	ஒரு நிறுவனத்தின் வழிகாட்டுதல் எந்த சூழ்நிலைகளின் கீழ் பொறுப்பானதாக கருதப்படலாம் என்பதை விவரிக்கும் மறைமுக பொறுப்பு என்ற கொள்கைக்கு முரணாக இது இருக்கும் என்று இதற்குப் பிறகு நிரூபிக்கப்பட்டுள்ளது.	93.0	[90,95,94]	[0.2847011846332932, 0.6184291206010091, 0.506839287090999]	0.4699898641084337	en	tamil
The material on record is absolutely bereft of the information regarding the fact as to at which point of time Axad2 was identified to be that ‘clean shaven man’ who participated in the incident along with Axad1 by the investigating agency.	அக்சாட்1 உடன் சேர்ந்து இந்த சம்பவத்தில் பங்கேற்ற 'சுத்தமான ஷேவ் செய்யப்பட்ட மனிதர்' என்று புலனாய்வு முகமையால் எந்த நேரத்திலும் அடையாளம் காணப்பட்ட அக்சாட்2 என்ற உண்மை பற்றிய தகவல்கள் ஆவணத்தில் முற்றிலும் இல்லை.	57.0	[40,86,45]	[-2.638651940451863, 0.12599946188180344, -2.6110808928364126]	-1.7079111238021571	en	tamil
684 of 2011 in SCA No. 6899 of 2010	2010 ஆம் ஆண்டின் 6899 ஆம் இலக்க சீராய்வு மனு எண் 684இல் 2011 ஆம் ஆண்டின் 684ஆம் இலக்கம்	82.66666666666667	[70,97,81]	[-0.8201337107698908, 0.747657593417555, -0.26416315417787967]	-0.1122130905100718	en	tamil
With a view to recapitulate the legal position, we may briefly refer to some decisions of this Court apart from those relied upon by the High Court.	சட்டரீதியான நிலைமையை மீண்டும் எடுத்துரைக்கும் வகையில், இந்த நீதிமன்றத்தின் சில முடிவுகளையும், உயர்நீதிமன்றத்தின் சில முடிவுகளையும் சுருக்கமாக நாம் குறிப்பிடலாம்.	88.66666666666667	[98,80,88]	[0.7524376846469182, -0.20228697726433362, 0.12505314261009146]	0.2250679499975586	en	tamil
They are: nan	அவை பின்வருமாறுஃ	57.0	[45,87,39]	[-2.3463166279433474, 0.18071386840615963, -2.9928670373173203]	-1.719489932284836	en	tamil
National Institute of Water Sports (NIWS) has merged with IITTM;	தேசிய நீர் விளையாட்டு நிறுவனம் (National Institute of Water Sports) ஐ. ஐ. டி. டி. எம். உடன் இணைக்கப்பட்டுள்ளது.	92.66666666666669	[94,93,91]	[0.5185694346401057, 0.5090003075522966, 0.31594621485054525]	0.4478386523476492	en	tamil
An interim direction is issued that no such Jugars shall be permitted to ply in the State of Haryana under any circumstance.	எந்த சூழ்நிலையிலும் ஹரியானா மாநிலத்தில் இதுபோன்ற ஜுகர் வாகனங்களை இயக்க அனுமதிக்கக்கூடாது என்று இடைக்கால உத்தரவு பிறப்பிக்கப்பட்டுள்ளது.	96.33333333333331	[98,95,96]	[0.7524376846469182, 0.6184291206010091, 0.6341013352513015]	0.668322713499743	en	tamil
In the result, we accept the report submitted by the Committee and the recommendations made therein with such modifications and clarifications as have been set out by us in the body of this judgment.	இதன் விளைவாக, இந்த குழுவால் சமர்ப்பிக்கப்பட்ட அறிக்கையையும், அதில் செய்யப்பட்ட பரிந்துரைகளையும், இந்த தீர்ப்பின் குழுவில் நாங்கள் வகுத்துள்ள மாற்றங்கள் மற்றும் தெளிவுகளுடன் நாங்கள் ஏற்றுக்கொள்கிறோம்.	92.66666666666669	[92,95,91]	[0.40163530963669947, 0.6184291206010091, 0.31594621485054525]	0.4453368816960846	en	tamil
6 SCC 659 (2016) 9 SCC 541 (2009)	6 எஸ்சிசி 659 (2016) 9 எஸ்சிசி 541 (2009)	99.33333333333331	[100,99,99]	[0.8693718096503245, 0.8372867466984337, 0.8249944074917553]	0.8438843212801711	en	tamil
We must be a creative people, nourished by innumerable, interlinked rivers of ideas.	எண்ணற்ற, ஒன்றுக்கொன்று தொடர்புடைய சிந்தனைகளின் நதிகளால் ஊட்டமளிக்கப்பட்ட படைப்பாற்றல் மிக்க மக்களாக நாம் இருக்க வேண்டும்.	82.33333333333333	[70,95,82]	[-0.8846400654007692, 0.6184291206010091, -0.2567330018708161]	-0.1743146488901921	en	tamil
Dealing with the provisions of of the Constitution, Justice Dipak Misra, while explaining the doctrine of “constitutional implications , considered whether the Court could read a disqualification into the provisions made by the Constitution in addition to those which have been provided by the legislature.	அரசியல் சாசனத்தின் அம்சங்கள் குறித்து விளக்கிய நீதிபதி தீபக் மிஸ்ரா, “அரசியல் சாசனத்தின் உட்குறிப்புகள்” என்ற கோட்பாட்டை விளக்கிய போது, சட்டமன்றத்தால் வழங்கப்பட்ட விதிகள் தவிர, அரசியலமைப்பால் செய்யப்பட்ட விதிமுறைகளுக்கு தகுதியற்ற தன்மையை நீதிமன்றம் படிக்க முடியுமா என்று பரிசீலித்தார்.	88.33333333333333	[84,93,88]	[-0.024990223873874666, 0.5144518562317923, 0.17927619336292536]	0.2229126085736143	en	tamil
AIR 1986 SC 391 AIR 1998 SC	ஏ. ஐ. ஆர் 1986 எஸ். சி. 391 ஏ. ஐ. ஆர் 1998 எஸ். சி.	98.66666666666669	[98,100,98]	[0.7524376846469182, 0.8920011532227899, 0.761363383411604]	0.8019340737604373	en	tamil
No such provision is found in, Code of Criminal Procedure or the .	குற்றவியல் நடைமுறை விதி அல்லது குற்றவியல் நடைமுறை விதி ஆகியவற்றில் அத்தகைய விதி இல்லை.	82.66666666666667	[70,95,83]	[-0.8846400654007692, 0.6184291206010091, -0.19310197779066482]	-0.1531043075301416	en	tamil
At the time of commencement of Act, 1963, there were large number of Union Territories, which were to be governed by the Act, 1963.	1963-ஆம் ஆண்டு சட்டம் அமலுக்கு வந்த போது, ஏராளமான யூனியன் பிரதேசங்கள் இருந்தன. அவை 1963-ஆம் ஆண்டு சட்டத்தால் நிர்வகிக்கப்படும்.	93.66666666666669	[98,90,93]	[0.7524376846469182, 0.34485708797922815, 0.44320826301084776]	0.5135010118789981	en	tamil
(ix) the amount of profits eligible for deduction under section 80HHE, computed under sub-section (3) of that section.	(ix) பிரிவு 80HHHE இன் கீழ், அந்த பிரிவின் துணைப்பிரிவு (3) இன் கீழ் கணக்கிடப்படும் இலாபத் தொகை.	55.333333333333336	[40,80,46]	[-2.524012611261354, -0.24346678962193632, -2.4813598918819046]	-1.7496130975883986	en	tamil
Major export items from State are software, handloom products, scientific instruments, garments, automobiles and automotive components, electrical appliances, rice, pickels, etc.	மென்பொருள், கைத்தறி பொருட்கள், அறிவியல் உபகரணங்கள், ஆடைகள், மோட்டார் வாகனங்கள் மற்றும் வாகன உதிரி பாகங்கள், மின்சார சாதனங்கள், அரிசி, ஊறுகாய் முதலியன இம்மாநிலத்திலிருந்து ஏற்றுமதி செய்யப்படும் முக்கிய பொருட்களாகும்.	96.33333333333331	[98,94,97]	[0.7524376846469182, 0.5637147140766529, 0.6977323593314528]	0.6712949193516747	en	tamil
The police and State Government shall ensure videography of such protests to the maximum extent possible.	இத்தகைய போராட்டங்கள் முடிந்தவரை வீடியோவில் பதிவு செய்யப்படுவதை காவல் துறையும், மாநில அரசும் உறுதி செய்ய வேண்டும்.	93.33333333333331	[98,89,93]	[0.7524376846469182, 0.290142681454872, 0.44320826301084776]	0.4952628763708793	en	tamil
The decision in	இதில் நிறைவேற்றப்பட்ட தீர்மானம்	89.33333333333333	[90,90,88]	[0.2847011846332932, 0.34485708797922815, 0.12505314261009146]	0.2515371384075376	en	tamil
No plea is put forward by the revenue that these trades are distinct and different even for the grant of reliefs under to .	இந்த வர்த்தகங்கள் தனித்தன்மை வாய்ந்தவை என்றும், நிவாரணங்கள் வழங்குவதில் வேறுபாடு உள்ளவை என்றும் வருவாயில் எந்த வாதமும் முன்வைக்கப்படவில்லை.	92.33333333333331	[92,92,93]	[0.40163530963669947, 0.45428590102794053, 0.44320826301084776]	0.4330431578918292	en	tamil
A transverse stab wound 2.0 x 5 cm was presentation the right side back of abdomen, 8 cms below and lateral of injury	அடிவயிற்றின் வலது புறம் 2 x 5 செ. மீ. குறுக்கு வெட்டு காயமும், அடிவயிற்றின் வலது புறம் 8 செ.	52.333333333333336	[35,70,52]	[-2.9309872529603784, -0.7494310425078954, -2.165663724275354]	-1.9486940065812093	en	tamil
It relates to the mindset of people which varies from person to person.	இது நபருக்கு நபர் மாறுபடும் மக்களின் மனநிலையுடன் தொடர்புடையது.	89.0	[85,92,90]	[-0.007634127875222391, 0.45428590102794053, 0.252315190770394]	0.2329889879743707	en	tamil
New Delhi, April 8, 2013.	புதுதில்லி, ஏப்ரல் 8,2013.	97.33333333333331	[98,99,95]	[0.7524376846469182, 0.8372867466984337, 0.5704703111711503]	0.7200649141721674	en	tamil
102. The extracts from the Prison Manuals of various States applicable for the disposal of mercy petitions have been placed before us.	கருணை மனுக்களுக்கு தீர்வு காணும் பொருட்டு பல்வேறு மாநிலங்களின் சிறை கையேடுகளில் இருந்து எடுக்கப்பட்ட விவரங்கள் எங்களிடம் வைக்கப்பட்டுள்ளன.	82.66666666666667	[80,85,83]	[-0.299969440383738, 0.07128505535744727, -0.19310197779066482]	-0.1405954542723185	en	tamil
The Full Bench analysed Clause 10 of the Letters Patent and took note of what has been prohibited for entertaining any intra- court appeal.	லெட்டர்ஸ் காப்புரிமையின் 10-வது பிரிவை ஆய்வு செய்த முழு அமர்வு, நீதிமன்றத்திற்குள் மேல்முறையீடு செய்வதற்கு என்ன தடை விதிக்கப்பட்டுள்ளது என்பதை கவனத்தில் கொண்டது.	95.33333333333331	[94,95,97]	[0.5185694346401057, 0.6184291206010091, 0.6977323593314528]	0.6115769715241892	en	tamil
that all power is a trust – that we are accountable for its exercise – that, from the people and for the people, all springs and all must exist.	அனைத்து அதிகாரமும் ஒரு நம்பிக்கை-அதாவது, மக்களிடமிருந்தும், மக்களுக்காகவும், அனைத்து ஊற்றுகளும், அனைத்துமே இருக்க வேண்டும் என்ற அதன் செயல்பாட்டிற்கு நாம் பொறுப்பேற்க வேண்டும்.	79.0	[70,90,77]	[-0.8846400654007692, 0.34485708797922815, -0.5748881222715724]	-0.3715570332310378	en	tamil
Constitutional morality balances popular morality and acts as a threshold against an upsurge in mob rule:	அரசியலமைப்பு அறநெறி மக்கள் நன்னெறியை சமநிலைப்படுத்துகிறது மற்றும் கும்பல் ஆட்சியின் எழுச்சிக்கு எதிராக ஒரு நுழைவாயிலாக செயல்படுகிறதுஃ	81.66666666666667	[90,75,80]	[0.2847011846332932, -0.4758590098861145, -0.3839950500311186]	-0.1917176250946466	en	tamil
Maximum loan amount is Rs. 500 lacs and repayment ranges up to 30 years, with reasonable margin and nominal processing charges.	அதிகபட்ச கடன் தொகை ரூ. 500 லட்சமாகவும், 30 ஆண்டுகள் வரை கடனைத் திருப்பிச் செலுத்தலாம்.	51.66666666666666	[32,70,53]	[-3.1063884404654876, -0.7494310425078954, -2.1020327001952026]	-1.9859507277228616	en	tamil
Many people remember Anagarika Dharmapala for his religious zeal.	அனகாரிகா தர்மபாலாவின் மத ஆர்வத்தை பலரும் நினைவுகூர்கிறார்கள்.	95.33333333333331	[94,95,97]	[0.5185694346401057, 0.6184291206010091, 0.6977323593314528]	0.6115769715241892	en	tamil
The virtues of the electronic media cannot become its enemies.	மின்னணு ஊடகங்களின் நன்மைகள் அதன் எதிரிகளாக மாற முடியாது.	84.66666666666667	[80,90,84]	[-0.299969440383738, 0.34485708797922815, -0.12947095371051356]	-0.0281944353716744	en	tamil
Higher learning institutions due to their multiple linkages can propel this eco-system.	பல்வேறு இணைப்புகள் காரணமாக உயர்கல்வி நிறுவனங்கள் இந்த சூழலை ஊக்குவிக்க முடியும்.	93.0	[90,95,94]	[0.2847011846332932, 0.6184291206010091, 0.506839287090999]	0.4699898641084337	en	tamil
25 crores was spent in order to meet the requirements of the initial joint venture in the manner as requested by the respondent-Company.	25 கோடி செலவிடப்பட்டது.	11.333333333333334	[10,11,13]	[-4.3926638155029565, -3.9775810274449097, -4.647273663401253]	-4.339172835449706	en	tamil
“You should treat yourself as most unsuccessful person, if you have hurt someone in the process of scaling the greatest success of your life.   - Anonymous	""""" ""உங்கள் வாழ்க்கையின் மிகப்பெரிய வெற்றியை அளவிடும் நடைமுறையில் நீங்கள் யாரையாவது புண்படுத்தியிருந்தால், உங்களை மிகவும் தோல்வியடைந்த நபராக நீங்கள் கருத வேண்டும்."""	79.0	[90,70,77]	[0.315785556224418, -0.8264811325863429, -0.5175570670583397]	-0.3427508811400883	en	tamil
Further, this Court in the case of Sree Balaji Nagar Residential Association v. State of Tamil Nadu & Ors.[7], held that of the Act of 2013 does not exclude any period during which the land acquisition proceeding might have remained stayed on account of stay or injunction granted by any court.	மேலும், ஸ்ரீ பாலாஜி நகர் குடியிருப்பு சங்கம் எதிர் தமிழ்நாடு மற்றும் பிற மாநில வழக்குகள் [7] தொடர்பாக, 2013 ஆம் ஆண்டின் சட்டத்தில், எந்தவொரு நீதிமன்றமும் வழங்கிய தடை அல்லது தடையின் காரணமாக நிலம் கையகப்படுத்தும் நடவடிக்கை நிறுத்தி வைக்கப்பட்டிருக்கக் கூடிய காலக்கெடுவை நீக்கவில்லை என்று நீதிமன்றம் கூறியது.	77.0	[70,85,76]	[-0.8846400654007692, 0.07128505535744727, -0.6385191463517237]	-0.4839580521316819	en	tamil
We have given serious thought to the rival contentions.	போட்டி முரண்பாடுகள் குறித்து நாங்கள் தீவிரமாக சிந்தித்து வருகிறோம்.	95.0	[90,100,95]	[0.2847011846332932, 0.8920011532227899, 0.5704703111711503]	0.5823908830090779	en	tamil
reinforces valid execution of the sale deed.	விற்பனை பத்திரத்தின் செல்லுபடியாகும் செயல்பாட்டை வலுப்படுத்துகிறது.	96.66666666666669	[98,95,97]	[0.7524376846469182, 0.6184291206010091, 0.6977323593314528]	0.6895330548597934	en	tamil
Ltd. became the asset of the respondent company	லிமிடெட் நிறுவனம் பதிலளித்த நிறுவனத்தின் சொத்தாக மாறியது.	90.66666666666669	[85,95,92]	[-0.007634127875222391, 0.6184291206010091, 0.3795772389306965]	0.3301240772188277	en	tamil
| |26.3.199| |	| 26.3.199 | | |	94.66666666666669	[100,88,96]	[0.8693718096503245, 0.2354282749305158, 0.6341013352513015]	0.579633806610714	en	tamil
Insofar as official respondents, State of Himachal Pradesh and Secretary Personnel to the Government of Himachal Pradesh (	உத்தியோகபூர்வ பதில்களைப் பொறுத்தவரை, இமாச்சலப் பிரதேச மாநில அரசு மற்றும் இமாச்சலப் பிரதேச அரசின் செயலர், பணியாளர் (ரூ.	83.0	[90,75,84]	[0.2847011846332932, -0.4758590098861145, -0.12947095371051356]	-0.1068762596544449	en	tamil
It must start with a wrongful disposition of the rightful owner and be actual, visible, exclusive, hostile and continued over the statutory period.	அது உரிமையாளரின் தவறான மனப்பான்மையுடன் தொடங்க வேண்டும், உண்மையான, வெளிப்படையான, தனித்துவமான, விரோதமான மற்றும் சட்டபூர்வமான காலகட்டத்தில் தொடர்ந்த ஒன்றாக இருக்க வேண்டும்.	92.0	[90,95,91]	[0.315785556224418, 0.6310547248246736, 0.36932162802327034]	0.438720636357454	en	tamil
The Amendment must, therefore, be upheld on its own merits.	எனவே, இந்த திருத்தம் அதன் சொந்த தகுதிகளின் அடிப்படையில் உறுதி செய்யப்பட வேண்டும்.	94.66666666666669	[94,95,95]	[0.5185694346401057, 0.6184291206010091, 0.5704703111711503]	0.5691562888040883	en	tamil
The provisions of to (inclusive) shall not apply to quarry leases, mining leases or other mineral concessions in respect of minor minerals.	சிறு கனிமங்கள் தொடர்பான குவாரி குத்தகைகள், சுரங்க குத்தகைகள் அல்லது இதர கனிமச் சலுகைகள் ஆகியவற்றுக்கு இந்த விதிகள் பொருந்தாது.	94.0	[98,92,92]	[0.7524376846469182, 0.45428590102794053, 0.3795772389306965]	0.528766941535185	en	tamil
3. Under Article 14, instead of requiring the investor to demonstrate compliance with laws, it may be sufficient to allow the Host State to raise this issue in its response/ counter-claim and to prove the same before the tribunal. 4.	பிரிவு 14ன் கீழ், முதலீட்டாளர் சட்டங்களுக்கு இணங்குவதை நிரூபிக்க வேண்டும் என்று கூறுவதற்குப் பதிலாக, இந்த பிரச்சினையை தனது பதில்/எதிர் கோரிக்கைகளில் எழுப்புவதற்கும், தீர்ப்பாயத்தின் முன் அதை நிரூபிப்பதற்கும் ஏற்பாட்டாளரை அனுமதிப்பது போதுமானதாக இருக்கும்.	87.0	[90,86,85]	[0.2847011846332932, 0.12599946188180344, -0.06583992963036231]	0.1149535722949114	en	tamil
The grey area according to us is the following part of the judgment in K.L. Verma case “or even a few days thereafter to enable the accused persons to move the higher court, if they so desire .	எங்களைப் பொறுத்தவரை கே. எல். வர்மா வழக்கில் தீர்ப்பின் பின்வரும் பகுதி அல்லது அதற்கு சில நாட்களுக்குப் பிறகும் கூட குற்றம் சாட்டப்பட்டவர்கள் விரும்பினால், உயர் நீதிமன்றத்தை அணுக முடியும்.	89.33333333333333	[98,80,90]	[0.7524376846469182, -0.20228697726433362, 0.252315190770394]	0.2674886327176595	en	tamil
He further described as:- 14.	அவர் மேலும் விவரித்ததாவதுஃ-14.	97.33333333333331	[98,95,99]	[0.7524376846469182, 0.6184291206010091, 0.8249944074917553]	0.7319537375798942	en	tamil
These subsidiaries are bound hand and foot to the parent company and must do just what the parent company says.	இந்த துணை நிறுவனங்கள் தாய் நிறுவனத்துடன் கைகோர்த்துக் கொண்டு, தாய் நிறுவனம் சொல்வதைச் செய்ய வேண்டும்.	90.66666666666669	[91,90,91]	[0.34316824713499633, 0.34485708797922815, 0.31594621485054525]	0.3346571833215899	en	tamil
In the Master Plan for Delhi-2001, Ridge has been defined in an area of 7777 hectares which is to be preserved in its pristine glory.	தில்லி-2001 பெருந்திட்டத்தின்படி, 7777 ஹெக்டேர் பரப்பளவில் ரிட்ஜ் பகுதி வரையறுக்கப்பட்டுள்ளது.	41.66666666666666	[35,50,40]	[-2.9309872529603784, -1.8437191729950189, -2.929236013237169]	-2.567980813064189	en	tamil
PW16 started inquest proceedings at 4.00 pm and, on his direction, PW15 prepared the inquest memo and the skeleton was taken out from the pit and kept outside the house.	பி. டபிள்யூ. 16 மாலை 4.00 மணிக்கு விசாரணை நடவடிக்கைகளை தொடங்கியது, அவரது உத்தரவின் பேரில், பி. டபிள்யூ. 15 விசாரணை குறிப்பை தயாரித்து, எலும்புக்கூட்டை குழியிலிருந்து வெளியே எடுத்து வீட்டிற்கு வெளியே வைக்கப்பட்டது.	90.33333333333331	[90,91,90]	[0.2847011846332932, 0.3995714945035843, 0.252315190770394]	0.3121959566357571	en	tamil
In response to the said letter, the R.G.I. by communication dated 5th May, 2015 approved the format of the certificate(s) to be issued by the G.P. Secretary/Executive Magistrate.	மேற்சொன்ன கடிதத்திற்கு பதிலளிக்கும் வகையில், 2015 மே 5 ஆம் தேதியிட்ட கடிதத்தில் ஜி. பி. செயலர்/நிர்வாக மாஜிஸ்திரேட் அவர்களால் வழங்கப்பட வேண்டிய சான்றிதழ்களின் படிவத்திற்கு ஒப்புதல் அளிக்கப்பட்டது.	87.66666666666667	[90,86,87]	[0.2847011846332932, 0.12599946188180344, 0.06142211852994021]	0.1573742550150123	en	tamil
