original	translation	mean	source_lang	target_lang
Many skydivers use an automatic activation device (AAD) that opens the reserve parachute at a predetermined altitude if it detects that the skydiver is still in free fall.	कई स्काइडाइवर एक स्वचालित सक्रियण उपकरण (एएडी) का उपयोग करते हैं जो एक पूर्व निर्धारित ऊंचाई पर रिजर्व पैराशूट को खोलता है यदि यह पता चलता है कि स्काइडाइवर अभी भी मुक्त रूप से गिर रहा है।	83.0	en	hindi
The term for charity, zakat, literally means purification.	जकात का शाब्दिक अर्थ है शुद्धिकरण।	58.75	en	hindi
His elder brother was Swami Vivekananda.	उनके बड़े भाई स्वामी विवेकानंद थे।	93.75	en	hindi
"One judge said, ""Her strength lies in the invention of images...Her poetry is powerful."	एक न्यायाधीश ने कहा, उनकी शक्ति छवियों के आविष्कार में निहित है उनकी कविता शक्तिशाली है।	72.5	en	hindi
He painted a series of paintings inspired from Dixit.	उन्होंने दीक्षित से प्रेरित चित्रों की एक श्रृंखला बनाई।	84.75	en	hindi
Alexandria has a long history of foreign educational institutions.	अलेक्जेंड्रिया का विदेशी शिक्षण संस्थानों का एक लंबा इतिहास रहा है।	72.25	en	hindi
Her first three albums, Joan Baez, Joan Baez, Vol.	उनके पहले तीन एल्बम, जोन बेज़, जोन बेज़, वॉल्यूम।	79.0	en	hindi
Singh was born in a small village in Uttarakhand state.	सिंह का जन्म उत्तराखंड राज्य के एक छोटे से गांव में हुआ था।	90.0	en	hindi
This unusual format occurs because all six teams are co-located at a single playing site for five sequential matches of the tourney, then the whole tournament moves to a new location for five more games (and so on).	यह असामान्य प्रारूप होता है क्योंकि सभी छह टीमें टूर्नामेंट के पांच अनुक्रमिक मैचों के लिए एक ही प्लेइंग साइट पर सह-स्थित हैं, तो पूरा टूर्नामेंट पांच और खेलों (और इतने पर) के लिए एक नए स्थान पर चला जाता है।	80.25	en	hindi
In the seventeenth century, Dalavai Setupati built a portion of the main eastern Gopuram.	सत्रहवीं शताब्दी में दलवई सेतुपति ने मुख्य पूर्वी गोपुरम के एक हिस्से का निर्माण किया।	91.5	en	hindi
But China recently allowed banks to buy insurers and vice versa, stimulating the bancassurance product, and some major global insurers in China have seen the bancassurance product greatly expand sales to individuals across several product lines.	लेकिन चीन ने हाल ही में बैंकों को बीमा कंपनियों को खरीदने की अनुमति दी और इसके विपरीत, बैंकएश्योरेंस उत्पाद को प्रोत्साहित करते हुए, और चीन में कुछ प्रमुख वैश्विक बीमा कंपनियों ने देखा है कि बैंक एश्योरेंस उत्पाद ने कई उत्पाद लाइनों में व्यक्तियों को बिक्री का विस्तार किया है।	83.0	en	hindi
The Make in Odisha conclave happens bi-annually.	मेक इन ओडिशा सम्मेलन दो साल में एक बार आयोजित किया जाता है।	78.5	en	hindi
The number of filings in state courts was not quantified but was also believed to be significant.	राज्य की अदालतों में फाइलिंग की संख्या की गणना नहीं की गई थी, लेकिन यह भी माना जाता था कि यह महत्वपूर्ण है।	81.0	en	hindi
The committee recommended the establishment of a Joint Services Military Academy, with training modelled on the United States Military Academy at West Point.	समिति ने वेस्ट प्वाइंट पर संयुक्त राज्य अमेरिका सैन्य अकादमी के मॉडल पर प्रशिक्षण के साथ एक संयुक्त सेवा सैन्य अकादमी की स्थापना की सिफारिश की।	73.5	en	hindi
"Conversely, James Christopher Monger, writing for Allmusic, called the soundtrack ""grittier and darker than any of its predecessors, due in large part to Zimmer's proclivity for non-stop, thunderous percussion, though it retains enough goose bump-inducing moments to be called a proper Superman score, especially on the elegiac ""Look to the Stars"" and its soaring counterpart ""What Are You Going to Do When You Are Not Saving the World?"", both of which dutifully reflect the iconic superhero's propensity for both goodness and might.म,"	"""इसके विपरीत, जेम्स क्रिस्टोफर मंगेर ने ऑलम्यूजिक के लिए लिखते हुए साउंडट्रैक को"" ""अपने किसी भी पूर्ववर्ती की तुलना में अधिक कठोर और गहरे"" ""कहा, जो कि ज़िमर की नॉन-स्टॉप, थंडरफुल पर्कशन के लिए प्रवृति के कारण है, हालांकि यह पर्याप्त हंस-प्रेरित क्षणों को बनाए रखता है जिसे एक उचित सुपरमैन स्कोर कहा जा सकता है, विशेष रूप से"" ""लुक टू द स्टार्स"" ""और इसके बढ़ते समकक्ष"" ""व्हाट आर यू गोइंग टू व्हेन यू आर नॉट द वर्ल्ड?"""	66.5	en	hindi
Zahran Tribe (Arabic: قبيلة زهران‎) is one of the oldest Arabian tribes in the Arabian Peninsula.	ज़ाहरान कबीला (अरबीः جهران‎) अरब प्रायद्वीप में सबसे पुरानी अरब जनजातियों में से एक है।	77.5	en	hindi
Less frequently it is 'the Day of Distinction' (when the good are separated from the evil), 'the Day of the Gathering' (of men to the presence of God) or 'the Day of the Meeting' (of men with God).	कम बार यह 'निर्णय का दिन' (जब अच्छाई को बुराई से अलग किया जाता है), 'इकट्ठा होने का दिन' (भगवान की उपस्थिति में मनुष्यों का) या 'बैठक का दिन' (भगवान के साथ लोगों का) होता है।	78.5	en	hindi
The adjoining plates are the Nazca Plate, the South American Plate, the African Plate, the Somali Plate, the Indo-Australian Plate, the Pacific Plate, and, across a transform boundary, the Scotia Plate.	निकटवर्ती प्लेटों में नाज़का प्लेट, दक्षिण अमेरिकी प्लेट, अफ्रीकी प्लेट, सोमाली प्लेट, इंडो-ऑस्ट्रेलियाई प्लेट, प्रशांत प्लेट और, एक ट्रांसफॉर्म सीमा के पार, स्कॉटिया प्लेट शामिल हैं।	80.0	en	hindi
In India's parliamentary democracy, the ultimate responsibility for running the administration rests with the people's elected representatives—cabinet ministers.	भारत के संसदीय लोकतंत्र में प्रशासन चलाने की अंतिम जिम्मेदारी जनता के निर्वाचित प्रतिनिधियों-कैबिनेट मंत्रियों की होती है।	87.0	en	hindi
"Hogan started his AWA run as a villain, taking on ""Luscious"" Johnny Valiant as his manager."	होगन ने एक खलनायक के रूप में अपनी एडब्ल्यूए (AWA) की शुरुआत की और लुसियस जॉनी वैलियंट को अपने प्रबंधक के रूप में लिया।	87.5	en	hindi
A Cauchy problem in mathematics asks for the solution of a partial differential equation that satisfies certain conditions that are given on a hypersurface in the domain.	गणित में कौशी समस्या एक आंशिक विभेदक समीकरण के समाधान के लिए पूछती है जो डोमेन में एक हाइपरसर्फेस पर दी गई कुछ शर्तों को संतुष्ट करती है।	84.5	en	hindi
Serampore (also called Serampur, Srirampur, Srirampore, Shreerampur, Shreerampore, Shrirampur, Shrirampore) is a city of Hooghly district in the Indian state of West Bengal.	श्रीरामपुर (Serampore) भारत के पश्चिम बंगाल राज्य के हुगली ज़िले में स्थित एक शहर है।	61.5	en	hindi
"Urban has criticised the film's marketing campaign, saying that the film had ""zero audience awareness."	अर्बन ने फिल्म के विपणन अभियान की आलोचना करते हुए कहा कि फिल्म में शून्य दर्शक जागरूकता है।	92.0	en	hindi
Two species of bat are found in the country: the trident bat and the desert long-eared bat.	देश में चमगादड़ की दो प्रजातियां पाई जाती हैंः ट्राइडेंट चमगादड़ और रेगिस्तान लंबे कान वाला चमगादड़।	79.5	en	hindi
The Gold Coast light rail system, connected a number of the key games venues including the Optus Aquatic Centre, Broadwater Parklands and the Gold Coast Convention & Exhibition Centre with the major accommodation centres of Surfers Paradise and Broadbeach and the Athletes Village at Parklands.	गोल्ड कोस्ट लाइट रेल प्रणाली ने ऑप्टस एक्वाटिक सेंटर, ब्रॉडवाटर पार्कलैंड्स और गोल्ड कोस्ट कन्वेंशन एंड एक्जीबिशन सेंटर सहित कई प्रमुख खेल स्थलों को सर्फर्स पैराडाइज और ब्रॉडबीच और पार्कलैंड्स में एथलीट विलेज के प्रमुख आवास केंद्रों से जोड़ा।	77.0	en	hindi
He published in differential geometry and algebraic geometry.	उन्होंने अवकल ज्यामिति और बीजगणितीय ज्यामिति में प्रकाशित किया।	80.5	en	hindi
He made ducks in his next two innings however.	हालांकि उन्होंने अपनी अगली दो पारियों में बतख बनाए।	52.25	en	hindi
Some modernists saw themselves as part of a revolutionary culture that included political revolution.	कुछ आधुनिकतावादियों ने खुद को एक क्रांतिकारी संस्कृति के हिस्से के रूप में देखा जिसमें राजनीतिक क्रांति शामिल थी।	88.0	en	hindi
It is still commonly used in recording studios and some radio programs, when a voice-over actor or host is in one studio (possibly telecommuting from home), but the director and producer are in a studio at another location.	यह अभी भी आमतौर पर रिकॉर्डिंग स्टूडियो और कुछ रेडियो कार्यक्रमों में उपयोग किया जाता है, जब एक वॉयस-ओवर अभिनेता या मेजबान एक स्टूडियो में होता है (संभवतः घर से टेलीकॉम), लेकिन निर्देशक और निर्माता दूसरे स्थान पर एक स्टूडियो में होते हैं।	85.75	en	hindi
The most prominent Japanese company to have a big investment in India is automobiles giant Suzuki which is in partnership with Indian automobiles company Maruti Suzuki, the largest car manufacturer in India.	भारत में बड़ा निवेश करने वाली सबसे प्रमुख जापानी कंपनी ऑटोमोबाइल दिग्गज सुजुकी है जो भारतीय ऑटोमोबाइल कंपनी मारुति सुजुकी के साथ साझेदारी में है।	68.75	en	hindi
Her elder brother Varun Kapoor is a graduate from National Art School, Sydney, Australia and works as a freelance graphic designer.	उनके बड़े भाई वरुण कपूर नेशनल आर्ट स्कूल, सिडनी, ऑस्ट्रेलिया से स्नातक हैं और एक फ्रीलांस ग्राफिक डिजाइनर के रूप में काम करते हैं।	85.75	en	hindi
In addition, there were shallow graves of 50 native sepoys, 11 European soldiers and the 2 deceased officers belonging to the Company forces.	इसके अलावा, 50 देशी सिपाहियों, 11 यूरोपीय सैनिकों और कंपनी बलों से संबंधित 2 मृत अधिकारियों की उथली कब्रें थीं।	84.25	en	hindi
Lubumbashi, the mining capital of the Democratic Republic of the Congo, is a base for many of the country's biggest mining companies.	कांगो लोकतांत्रिक गणराज्य की खनन राजधानी लुबुमबाशी देश की कई सबसे बड़ी खनन कंपनियों का आधार है।	82.25	en	hindi
Ibn Khordadbeh later reported that during the Persian Empire's domination in Hejaz, the Banu Qurayza served as tax collectors for the Persian Shah.	इब्न खुर्दादबेह ने बाद में बताया कि हेजाज में फारसी साम्राज्य के प्रभुत्व के दौरान, बानू कुरैजा ने फारसी शाह के लिए कर संग्रहकर्ताओं के रूप में काम किया।	74.25	en	hindi
It was produced under the Nirahua Music World label.	इसका निर्माण निरहुआ म्यूजिक वर्ल्ड के लेबल के तहत किया गया है।	81.75	en	hindi
He repeated the feat in the third Test of that series, and then in the only Test of the subsequent series against New Zealand, in which he recorded his best figures in a Test match, seven for 56.	उन्होंने उस श्रृंखला के तीसरे टेस्ट में और फिर न्यूजीलैंड के खिलाफ बाद की श्रृंखला के एकमात्र टेस्ट में इस उपलब्धि को दोहराया, जिसमें उन्होंने एक टेस्ट मैच में अपना सर्वश्रेष्ठ प्रदर्शन किया, 56 रन पर सात विकेट।	83.75	en	hindi
It represents a constituency in the legislative assembly of Delhi.	यह दिल्ली विधानसभा में एक निर्वाचन क्षेत्र का प्रतिनिधित्व करता है।	90.75	en	hindi
Many methods have been used to simulate mean solar time.	औसत सौर समय का अनुकरण करने के लिए कई विधियों का उपयोग किया गया है।	89.75	en	hindi
For example, during a war between Qi and Lu in 684 BC, the effect of drum on soldiers' morale is employed to change the result of a major battle.	उदाहरण के लिए, 684 ईसा पूर्व में क्यूई और लू के बीच एक युद्ध के दौरान, सैनिकों के मनोबल पर ड्रम का प्रभाव एक बड़ी लड़ाई के परिणाम को बदलने के लिए नियोजित किया जाता है।	65.5	en	hindi
Pure mathematicians are not so constrained, and set theorists in particular study games that last for infinitely many moves, with the winner (or other payoff) not known until after all those moves are completed.	शुद्ध गणितज्ञ इतने बाध्य नहीं हैं, और विशेष रूप से सेट सिद्धांतकार उन खेलों का अध्ययन करते हैं जो अनंत रूप से कई चालों के लिए रहते हैं, विजेता (या अन्य लाभ) उन सभी चालों के पूरा होने तक ज्ञात नहीं होते हैं।	83.5	en	hindi
She earned her MA in Sustainable Peace in a Contemporary World from UPeace, Costa Rica, and an MA in Peace and conflict studies from the Centre for Trust, Peace, and Security at Coventry University, on a Commonwealth Scholarship.	उन्होंने कॉमनवेल्थ छात्रवृत्ति पर यूपीस, कोस्टा रिका से सस्टेनेबल पीस इन ए कंटेम्पररी वर्ल्ड में एमए और कोवेंट्री यूनिवर्सिटी के सेंटर फॉर ट्रस्ट, पीस एंड सिक्योरिटी से शांति और संघर्ष अध्ययन में एमए की डिग्री प्राप्त की।	84.25	en	hindi
Ross Island is an island formed by four volcanoes in the Ross Sea near the continent of Antarctica, off the coast of Victoria Land in McMurdo Sound.	रॉस द्वीप अंटार्कटिका महाद्वीप के पास रॉस सागर में चार ज्वालामुखियों से बना एक द्वीप है, जो मैकमुर्डो साउंड में विक्टोरिया लैंड के तट से दूर है।	73.25	en	hindi
If A is an n × n {\\displaystyle n\\times n} Toeplitz matrix, then the system has only 2n−1 degrees of freedom, rather than n2.	यदि A एक n Culture n {\\displaystyle n\\times n} Toeplitz मैट्रिक्स है, तो प्रणाली में n2 के बजाय केवल 2n Culture 1 डिग्री की स्वतंत्रता है।	55.0	en	hindi
It is stationary in its [the world's] middle, fixed in it and not moving in any direction nor moving with any of the varieties of motion, but always at rest.	यह अपने [दुनिया के] बीच में स्थिर है, इसमें स्थिर है और किसी भी दिशा में नहीं बढ़ रहा है और न ही गति की किसी भी किस्मों के साथ आगे बढ़ रहा है, लेकिन हमेशा आराम में है।	81.5	en	hindi
Roshan next had a supporting role in Karan Johar's ensemble melodrama Kabhi Khushi Kabhie Gham... alongside Amitabh Bachchan, Jaya Bachchan, Shah Rukh Khan, Kajol and Kareena Kapoor.	रोशन ने इसके बाद करण जौहर की मेलोड्रामा कभी खुशी कभी गम में अमिताभ बच्चन, जया बच्चन, शाहरुख खान, काजोल और करीना कपूर के साथ सहायक भूमिका निभाई।	87.5	en	hindi
To speed up designs, manufacturers have switched to constructions that have lower voltage thresholds but because of this a modern NMOS transistor with a Vth of 200 mV has a significant subthreshold leakage current.	डिजाइनों में तेजी लाने के लिए निर्माताओं ने उन निर्माणों की ओर रुख किया है जिनकी वोल्टेज सीमा कम है, लेकिन इसके कारण 200 एमवी के V के साथ एक आधुनिक एनएमओएस ट्रांजिस्टर में एक महत्वपूर्ण सबथ्रेसहोल्ड रिसाव धारा है।	76.75	en	hindi
Yuvraj Vijay Singh (Salman Khan) is a wealthy crown prince of Pritampur, who is soon to be crowned as king (honorific, as there are no official kings and kingdoms in modern India).	युवराज विजय सिंह (सलमान खान) प्रीतमपुर का एक अमीर राजकुमार है, जिसे जल्द ही राजा के रूप में ताज पहनाया जाना है।	54.5	en	hindi
Passive immunity is also provided through the transfer of IgA antibodies found in breast milk that are transferred to the gut of the infant, protecting against bacterial infections, until the newborn can synthesize its antibodies.	निष्क्रिय प्रतिरक्षा स्तनपान में पाए जाने वाले आईजीए एंटीबॉडी के हस्तांतरण के माध्यम से भी प्रदान की जाती है जो शिशु की आंत में स्थानांतरित होते हैं, जब तक कि नवजात शिशु अपने एंटीबॉडी को संश्लेषित नहीं कर लेता है।	74.25	en	hindi
The team designed the bomb specially for the Indian Air Force to fill their requirement of precision guided weapons.	टीम ने विशेष रूप से भारतीय वायु सेना के लिए सटीक निर्देशित हथियारों की अपनी आवश्यकता को पूरा करने के लिए बम को डिजाइन किया।	86.75	en	hindi
The design criteria, performance (specified by package testing), completion time targets, resources, and cost constraints need to be established and agreed upon.	डिजाइन मानदंड, प्रदर्शन (पैकेज परीक्षण द्वारा निर्दिष्ट), पूरा होने के समय के लक्ष्य, संसाधन और लागत की बाधाओं को स्थापित करने और उन पर सहमति बनाने की आवश्यकता है।	85.25	en	hindi
Dubash is a trustee of Brown University, a member of the Brown India Advisory Council and is on the Watson Institute board of overseers.	दुबाश ब्राउन यूनिवर्सिटी के ट्रस्टी हैं और ब्राउन इंडिया एडवाइजरी काउंसिल के सदस्य हैं।	86.75	en	hindi
"Miami citizens began a campaign to label the buildings as ""historic""."	"""मियामी के नागरिकों ने इमारतों को"" ""ऐतिहासिक"" ""के रूप में लेबल करने के लिए एक अभियान शुरू किया।"""	77.0	en	hindi
Typically, the CIO is involved with driving the analysis and re-engineering of existing business processes, identifying and developing the capability to use new tools, reshaping the enterprise's physical infrastructure and network access, and identifying and exploiting the enterprise's knowledge resources.	आमतौर पर, सीआईओ मौजूदा व्यापार प्रक्रियाओं के विश्लेषण और री-इंजीनियरिंग को चलाने, नए उपकरणों का उपयोग करने की क्षमता की पहचान करने और विकसित करने, उद्यम के भौतिक बुनियादी ढांचे और नेटवर्क पहुंच को फिर से आकार देने और उद्यम के ज्ञान संसाधनों की पहचान करने और उनका दोहन करने में शामिल है।	85.5	en	hindi
"Reunion featured two new studio tracks, ""Psycho Man"" and ""Selling My Soul"", both of which cracked the top 20 of the Billboard Mainstream Rock Tracks chart."	रियूनियन ने दो नए स्टूडियो ट्रैक, साइको मैन और सेलिंग माई सोल को प्रदर्शित किया, दोनों ने बिलबोर्ड मेनस्ट्रीम रॉक ट्रैक्स चार्ट के शीर्ष 20 में जगह बनाई।	65.5	en	hindi
Carbon has multiple allotropes.	कार्बन में कई एलोट्रॉप्स होते हैं।	84.0	en	hindi
Congress member Gopal Krishna Gokhale founded the Servants of India Society, which lobbied for legislative reform (for example, for a law to permit the remarriage of Hindu child widows), and whose members took vows of poverty, and worked among the untouchable community.	कांग्रेस सदस्य गोपाल कृष्ण गोखले ने सर्वेंट्स ऑफ इंडिया सोसाइटी की स्थापना की, जिसने विधायी सुधार के लिए पैरवी की (उदाहरण के लिए, हिंदू बाल विधवाओं के पुनर्विवाह की अनुमति देने के लिए एक कानून), और जिनके सदस्यों ने गरीबी की शपथ ली, और अछूत समुदाय के बीच काम किया।	85.0	en	hindi
– in Europe (green & dark grey)– in the European Union (green) The Netherlands (Dutch: Nederland [ˈneːdərlɑnt] (listen)), informally Holland, is a country primarily located in Western Europe and partly in the Caribbean.	– in the Europe (green & dark grey) – in the European Union (green) – The Netherlands (डचः Nederland), अनौपचारिक रूप से हॉलैंड, मुख्य रूप से पश्चिमी यूरोप और आंशिक रूप से कैरेबियाई क्षेत्र में स्थित एक देश है।	53.25	en	hindi
"A specific amount of time is not stated in the film, but Watts felt it was ""almost immediately"" after Endgame."	फिल्म में समय की एक विशिष्ट राशि का उल्लेख नहीं किया गया है, लेकिन वाट्स ने महसूस किया कि यह एंडगेम के बाद लगभग तुरंत था।	76.5	en	hindi
"In Finland, which has very high mobile phone ownership rates, some TV channels began ""SMS chat"", which involved sending short messages to a phone number, and the messages would be shown on TV."	फिनलैंड में, जहां मोबाइल फोन के स्वामित्व की दर बहुत अधिक है, कुछ टीवी चैनलों ने 'एसएमएस चैट' शुरू की, जिसमें एक फोन नंबर पर छोटे संदेश भेजना शामिल था और संदेश टीवी पर दिखाए जाएंगे।	87.5	en	hindi
Bhatkande Music Institute University at Lucknow is named after the musician Vishnu Narayan Bhatkhande Bhartendu Academy of Dramatic Arts (BNA), also known as Bhartendu Natya Academy, is a theatre-training institute situated at Gomti Nagar.	लखनऊ में भातखंडे संगीत संस्थान विश्वविद्यालय का नाम संगीतकार विष्णु नारायण भातखंडे भारतेंदु अकादमी ऑफ ड्रामेटिक आर्ट्स (बीएनए) के नाम पर रखा गया है, जिसे भारतेंदु नाट्य अकादमी के रूप में भी जाना जाता है, गोमती नगर में स्थित एक नाट्य प्रशिक्षण संस्थान है।	81.0	en	hindi
Mehra came to Mumbai and started working for directors Rajkumar Hirani and Ram Gopal Verma as an assistant in four movies.	मेहरा ने निर्देशक राजकुमार हिरानी और राम गोपाल वर्मा के साथ चार फिल्मों में सहायक के रूप में काम करना शुरू किया।	70.75	en	hindi
Motwane and his cinematographer, Siddharth Diwan, decided to use the Red Epic Dragon camera, which they felt was suited to shooting in enclosed spaces.	मोटवानी और उनके सिनेमेटोग्राफर सिद्धार्थ दीवान ने रेड एपिक ड्रैगन कैमरा का उपयोग करने का फैसला किया, जो उन्हें लगा कि बंद स्थानों में शूटिंग के लिए उपयुक्त था।	63.5	en	hindi
The FBI and MPAA began investigating the illegal posting.	एफबीआई और एमपीएए ने अवैध तैनाती की जांच शुरू की।	84.5	en	hindi
Two of Parvati's most famous epithets are Uma and Aparna.	पार्वती के दो सबसे प्रसिद्ध विशेषण उमा और अपर्णा हैं।	85.25	en	hindi
Naval warfare is human combat in and on the sea, the ocean, or any other battlespace involving a major body of water such as a large lake or wide river.	नौसेना युद्ध (Naval warfare) समुद्र, महासागर, या किसी अन्य युद्धक्षेत्र में और उस पर मानव युद्ध है जिसमें पानी का एक प्रमुख निकाय शामिल है जैसे कि एक बड़ी झील या चौड़ी नदी।	76.75	en	hindi
It was developed with a cost of 168 crores($276,026.668).	इसे 168 करोड़ रुपये (276,026.668 डॉलर) की लागत से विकसित किया गया था।	91.75	en	hindi
It is the variety traditionally used in the making of limoncello.	यह पारंपरिक रूप से लिमोनसेलो बनाने में उपयोग की जाने वाली किस्म है।	90.0	en	hindi
Her father, Mustafa al-Abid, was an aristocrat charged with administrative affairs in Kirk and later as an envoy to Mosul under Ottoman Sultan Abdulhamid II; she was the niece of Ahmad Izza al-Abid, a judge and advisor to the sultan.	उनके पिता, मुस्तफा अल-आबिद, किर्क में प्रशासनिक मामलों के लिए आरोपित एक कुलीन थे और बाद में ओटोमन सुल्तान अब्दुलहमीद द्वितीय के तहत मोसुल के राजदूत के रूप में वह सुल्तान के एक न्यायाधीश और सलाहकार अहमद इज़्ज़ा अल-आबिद की भतीजी थीं।	86.0	en	hindi
"David Fincher, the director, said that he believed that Martin ""doesn’t like to kill, he doesn’t like to hear the screams, without hearing his favorite music"" so therefore the character should play a song during the scene."	निर्देशक डेविड फिंचर ने कहा कि उनका मानना है कि मार्टिन को मारना पसंद नहीं है, वह अपना पसंदीदा संगीत सुने बिना चीखें सुनना पसंद नहीं करता है इसलिए चरित्र को दृश्य के दौरान एक गीत बजाना चाहिए।	86.5	en	hindi
Another development of the line of true penicillins was the antipseudomonal penicillins, such as carbenicillin, ticarcillin, and piperacillin, useful for their activity against Gram-negative bacteria.	वास्तविक पेनिसिलिन की लाइन का एक और विकास एंटीस्यूडोमोनल पेनिसिलिन था, जैसे कि कार्बेनिसिलिन, टिकारसिलिन और पाइपेरासिलिन, जो ग्राम-नकारात्मक बैक्टीरिया के खिलाफ उनकी गतिविधि के लिए उपयोगी था।	81.5	en	hindi
Myst was an atypical game for the time, with no clear goals, little personal or object interaction, and a greater emphasis on exploration, and on scientific and mechanical puzzles.	मिस्ट उस समय के लिए एक असामान्य खेल था, जिसमें कोई स्पष्ट लक्ष्य नहीं था, थोड़ा व्यक्तिगत या वस्तु बातचीत, और अन्वेषण पर अधिक जोर दिया गया था, और वैज्ञानिक और यांत्रिक पहेलियों पर।	77.5	en	hindi
One of the myths surrounding the origin of the river is that Shiva brought the goddess Ganga to Gujarat and that caused the Sabarmati to come into being.	नदी के उद्गम के बारे में एक मिथक यह है कि शिव गंगा को गुजरात लेकर आए थे और इसी कारण साबरमती नदी अस्तित्व में आई।	90.0	en	hindi
She grew up in Dadar Parsi Colony in Mumbai.	उनका पालन-पोषण मुंबई की दादर पारसी कॉलोनी में हुआ।	62.0	en	hindi
Some accumulate and return unexpectedly in this or other lifetimes.	कुछ इस या अन्य जीवनकाल में जमा हो जाते हैं और अप्रत्याशित रूप से वापस आ जाते हैं।	76.75	en	hindi
Men would buy it to read about 'the new Best' and girls bought it because they wanted his face all over their bedroom walls.	पुरुष इसे 'द न्यू बेस्ट' के बारे में पढ़ने के लिए खरीदते थे और लड़कियां इसे इसलिए खरीदती थीं क्योंकि वे अपने बेडरूम की दीवारों पर उनका चेहरा देखना चाहती थीं।	82.75	en	hindi
This act was controversial, as it was suspected that Escobar and other drug lords had influenced members of the Constituent Assembly in passing the law.	यह अधिनियम विवादास्पद था, क्योंकि यह संदेह था कि एस्कोबार और अन्य ड्रग लॉर्ड ने कानून पारित करने में संविधान सभा के सदस्यों को प्रभावित किया था।	84.5	en	hindi
Later he was enrolled in Darul Uloom Deoband.	बाद में उन्हें दारुल उलूम देवबंद में नामांकित किया गया।	84.0	en	hindi
The IOC is the supreme authority of the worldwide modern Olympic Movement.	आईओसी दुनिया भर में आधुनिक ओलंपिक आंदोलन का सर्वोच्च प्राधिकरण है।	81.25	en	hindi
Besides Indrani, her gurus have included Pandanallur Chokalingam Pillai, Tanjore Kittappa Pillai, Deba Prasad Das and Raja Reddy.	इंद्राणी के अलावा उनके गुरुओं में पांडनल्लूर चोकलिंगम पिल्लई, तंजोर कित्तप्पा पिल्लई, देवा प्रसाद दास और राजा रेड्डी शामिल हैं।	68.25	en	hindi
The RD is also the direct supervising authority – concomitantly with the WHO Director-General – of all the heads of WHO country offices, known as WHO Representatives, within the region.	आरएंडडी क्षेत्र के भीतर डब्ल्यूएचओ के सभी कार्यालयों के प्रमुखों, जिन्हें डब्ल्यूएचओ प्रतिनिधियों के रूप में जाना जाता है, के डब्ल्यूएचओ महानिदेशक के साथ मिलकर प्रत्यक्ष पर्यवेक्षण प्राधिकरण भी है।	65.0	en	hindi
ECM combines components which can be used as stand-alone systems without being incorporated into an enterprise-wide system.	ईसीएम उन घटकों को जोड़ता है जिनका उपयोग एक उद्यम-व्यापी प्रणाली में शामिल किए बिना एकल प्रणाली के रूप में किया जा सकता है।	85.0	en	hindi
Marsiyas are essentially religious.	मर्सिया मूल रूप से धार्मिक हैं।	86.25	en	hindi
As the clergies do so, Hanuman fights everyone and sets Lanka afire with his burning tail.	पादरी ऐसा करते हैं, हनुमान सभी से लड़ते हैं और अपनी जलती हुई पूंछ से लंका को आग लगा देते हैं।	77.0	en	hindi
Anjali Devi too agrees to their marriage.	अंजलि देवी भी उनकी शादी के लिए सहमत हो जाती है।	87.75	en	hindi
Differing in some details, the fifth book of the Vishnu Purana moves away from Harivamsa realism and embeds Krishna in mystical terms and eulogies.	कुछ विवरणों में अलग, विष्णु पुराण की पांचवीं पुस्तक हरिवंश यथार्थवाद से हटकर कृष्ण को रहस्यमय शब्दों और प्रशंसाओं में समाहित करती है।	84.0	en	hindi
He was also the first in systematic application of interferometry to polarized brightness distributions and an early study of the Zeeman Effect in the 21 cm line emitted by a hydrogen atom.	वह ध्रुवीकृत चमकीलापन वितरण के लिए इंटरफेरोमेट्री के व्यवस्थित अनुप्रयोग और एक हाइड्रोजन परमाणु द्वारा उत्सर्जित 21 सेमी लाइन में जीमन प्रभाव का प्रारंभिक अध्ययन करने वाले पहले व्यक्ति भी थे।	84.25	en	hindi
The female Tasmanian devil's pouch, like that of the wombat, opens to the rear, so it is physically difficult for the female to interact with young inside the pouch.	महिला तस्मानियाई डैविल की थैली, वोम्बैट की तरह, पीछे की ओर खुलती है, इसलिए मादा के लिए थैली के अंदर युवाओं के साथ बातचीत करना शारीरिक रूप से मुश्किल होता है।	73.0	en	hindi
He also studied the origin of Urdu and Persian languages.	उन्होंने उर्दू और फारसी भाषाओं की उत्पत्ति का भी अध्ययन किया।	88.0	en	hindi
85 players were selected in the draft.	ड्राफ्ट में 85 खिलाड़ियों का चयन किया गया था।	90.0	en	hindi
Geeta Mahalik (born 1948) is an Indian Odissi dancer.	गीता महालिक (जन्म 1948) एक भारतीय ओडिसी नर्तकी है।	81.25	en	hindi
In the flood-prone districts of the Netherlands, particularly in the northern provinces of Friesland and Groningen, villages were traditionally built on low man-made hills called terpen before the introduction of regional dyke-systems.	नीदरलैंड के बाढ़ संभावित जिलों में, विशेष रूप से उत्तरी प्रांतों फ्रीसलैंड और ग्रोनिंगेन में, गांवों को पारंपरिक रूप से कम मानव निर्मित पहाड़ियों पर बनाया जाता था जिसे क्षेत्रीय डाइक-सिस्टम की शुरुआत से पहले टेरपेन कहा जाता था।	85.0	en	hindi
