original	translation	mean	source_lang	target_lang
The troops constructed stockades and buildings at the site.	సైనికులు ఈ ప్రదేశంలో స్టాడాలు మరియు భవనాలను నిర్మించారు.	80.0	en	telugu
The building is used as a conference center, hotel and office building.	ఈ భవనం సమావేశ కేంద్రం, హోటల్, కార్యాలయ భవనంగా ఉపయోగించబడుతుంది.	80.0	en	telugu
Kaleshwara Mukteswara Swamy Temple is a Hindu temple located in Kaleshwaram, Bhoopalpally, Telangana, India.	కలేశ్వర ముఖేశ్వర స్వామి ఆలయం భారతదేశంలోని తెలంగాణ రాష్ట్రంలోని భూపాల్పల్లిలోని కలేశ్వరంలో ఉన్న ఒక హిందూ దేవాలయం.	60.0	en	telugu
PAL-V (Personal Air and Land Vehicle) is a Dutch company that is involved in the development of a commercial flying car, the PAL-V Liberty.	PAL-V (వ్యక్తిగత ఎయిర్ మరియు ల్యాండ్ వాహనం) అనేది ఒక వాణిజ్య ఫ్లయింగ్ కారు, PAL-V లిబర్టీ అభివృద్ధిలో పాల్గొన్న ఒక డచ్ సంస్థ.	78.3333333333333	en	telugu
Six departments of the university have a total of 31 chairs (21 professional and 10 non-professional).	విశ్వవిద్యాలయంలోని ఆరు విభాగాలలో మొత్తం 31 మంది సిబ్బంది (21 మంది ప్రొఫెషనల్ మరియు 10 మంది నాన్ ప్రొఫెషనల్).	90.0	en	telugu
He represented the Chittoor constituency of Andhra Pradesh when he was the member of the Telugu Desam Party.	తెలంగాణ దేశా పార్టీ సభ్యుడిగా ఉన్నప్పుడు ఆంధ్రప్రదేశ్ లోని చిట్టూర్ నియోజకవర్గం నుంచి ఆయన ప్రాతినిధ్యం వహించారు.	70.0	en	telugu
Mirror syndrome or triple edema or Ballantyne syndrome is a rare disorder affecting pregnant women.	మిర్రర్ సిండ్రోమ్ లేదా ట్రిపుల్ ఎడెమా లేదా బాలంటైన్ సిండ్రోమ్ అనేది గర్భిణీ స్త్రీలను ప్రభావితం చేసే అరుదైన రుగ్మత.	90.0	en	telugu
Curcuma zedoaria (zedoary, white turmeric, or temu putih) is a perennial herb and member of the genus Curcuma, family Zingiberaceae.	కర్కమ్జాడారియా (zedoary, తెలుపు గడ్డి, లేదా temu putih) అనేది పెరిఫెరల్ హెర్బ్ మరియు జింగైబెరసీ కుటుంబంలోని కర్కమ్జాడ యొక్క సభ్యుడు.	30.0	en	telugu
The major newspapers in Lawngtlai are:	లాంగ్టైలోని ప్రధాన వార్తాపత్రికలుః	51.6666666666667	en	telugu
The rough ground was covered by platforms, mats, and skins on which residents slept.	ఆ అరుదైన నేల మీద నివాసితులు నిద్రించే ప్లాట్ఫారమ్లు, మత్స్, మరియు చర్మం ఉన్నాయి.	33.3333333333333	en	telugu
At count zero and after confirming the normal performance of all the four strap-on motors, the 138 tonne solid propellant first stage core motor was ignited and GSLV blazed into the sky.	నలుగురు రిప్-ఆన్ మోటార్ల సాధారణ పనితీరును నిర్ధారించిన తరువాత, 138 టన్నుల ఘన పెంపుడు మొదటి దశ కోర్ మోటార్ను ప్రారంభించారు మరియు GSLV ఆకాశంలోకి పేలింది.	75.0	en	telugu
It is the second largest dam in Rajasthan.	ఇది రాజస్థాన్ లో రెండో అతిపెద్ద ఆనకట్ట.	90.0	en	telugu
All music is composed by S. V. Krishna Reddy.	అన్ని సంగీతాలను ఎస్. వి. కృష్ణ రెడ్డీ రాశారు.	78.3333333333333	en	telugu
Ekambareswarar Temple (Ekambaranathar Temple) is a Hindu temple dedicated to the deity Shiva, located in the town of Kanchipuram in Tamil Nadu, India.	ఎకాంబారనేశ్వర్ ఆలయం (ఎకాంబారనేశ్వర్ ఆలయం) అనేది భారతదేశంలోని తమిళనాడులోని కాంచీపురం పట్టణంలో ఉన్న శివుడికి అంకితమైన ఒక హిందూ ఆలయం.	73.3333333333333	en	telugu
The Rajpramukh and his deputy Uprajpramukh were chosen by the council from among the members of the presidium.	రాజప్రముక్ మరియు అతని డిప్యూటీ ఉపరాజప్రముక్లను అధ్యక్ష మండలి సభ్యుల నుండి కౌన్సిల్ ఎన్నుకుంది.	90.0	en	telugu
Lala Goud's daughter Anitha falls in love with Ranga.	లాలా గౌడ్ కుమార్తె అనీతా రాంగతో ప్రేమలో పడతాడు.	60.0	en	telugu
She won the Filmfare Award for Best Female Debut for her performance in both Dil Se.. and Soldier.	ఆమె దిల్ సె. మరియు సోల్డియర్ రెండింటిలో ఆమె నటనకు ఉత్తమ మహిళా తొలి సినిమా అవార్డును గెలుచుకుంది.	80.0	en	telugu
There is an ancient cave called Shivleni Caves (Hattikhana) or Jogai Mandap declared as a heritage point (Archaeological sites in Maharashtra), where Lord Shankar, Nandi and Elephants are carved in stone.	శివలీన గుహలు (హత్తికనా) లేదా జోగై మాండప్ అని పిలువబడే ఒక పురాతన గుహ ఉంది, ఇక్కడ లార్డ్ శంకర్, నాంది మరియు ఏనుగులు రాయిలో చెక్కబడ్డాయి.	13.3333333333333	en	telugu
This led to the establishment of a three-tier Panchayati Raj system: Gram Panchayat at the village level, Panchayat Samiti at the block level, and Zila Parishad at the district level.	దీనివల్ల గ్రామ స్థాయిలో గ్రామ పంచాయతీ, బ్లాక్ స్థాయిలో పంచాయతీ సమాఖ్య, జిల్లా స్థాయిలో జిల్లా పరిషత్ అనే మూడు స్థాయి పంచాయతీ రాజ్ వ్యవస్థ ఏర్పడింది.	91.6666666666667	en	telugu
She received a scholarship to Michigan State University in the United States and served as an intern at United Nations Headquarters.	ఆమె యునైటెడ్ స్టేట్స్లోని మిచిగాన్ స్టేట్ యూనివర్సిటీలో స్కాలర్షిప్ పొందింది మరియు ఐక్యరాజ్యసమితి ప్రధాన కార్యాలయంలో ఇంటర్న్గా పనిచేశారు.	90.0	en	telugu
Chandu (Venky) and Vijay (Suresh) are brothers.	చాండూ (వెంకీ) మరియు విజయ్ (సురేష్) సోదరులు.	90.0	en	telugu
Savitramma sends Sagar from the house to their Agra branch.	సావిత్రామ్మా సగర్ను వారి ఇంటి నుంచి ఆగ్రా శాఖకు పంపుతుంది.	63.3333333333333	en	telugu
The diversity of Turkey's fauna is even greater than that of its flora.	టర్కీ యొక్క జంతుజాలం దాని వృక్షజాలం కన్నా కూడా ఎక్కువ.	70.0	en	telugu
Secondary and tertiary education take place at government schools.	ప్రభుత్వ పాఠశాలల్లో ఉన్నత విద్య, ఉన్నత విద్య జరుగుతాయి.	50.0	en	telugu
Besides, Paidi Kondaiah (Nutan Prasad) a malicious, carries out several barbarities in the village along with his son Gallibabu (Sudhakar).	అంతేకాకుండా, పాయిడి కొండయా (నూతాన్ ప్రసాద్) ఒక దుష్టచర్య, తన కుమారుడు గల్లిబాబు (సుధకర్) తో కలిసి గ్రామంలో అనేక దారుణాలను నిర్వహిస్తాడు.	69.6666666666667	en	telugu
He is married and has a son and two daughters.	అతను వివాహం చేసుకున్నాడు మరియు ఒక కుమారుడు మరియు ఇద్దరు కుమార్తెలు ఉన్నారు.	80.0	en	telugu
Rajmohan Gandhi attended St. Stephen's College, New Delhi, India.	రాజమోహన్ గాంధీ న్యూఢిల్లీలోని సెయింట్ స్టీఫెన్స్ కాలేజీలో చదువుకున్నారు.	80.0	en	telugu
Jamaica has produced some of the world's most famous cricketers, including George Headley, Courtney Walsh, and Michael Holding.	జమైకా ప్రపంచంలోని అత్యంత ప్రసిద్ధ క్రికెటర్లలో కొంతమందిని ఉత్పత్తి చేసింది, ఇందులో జార్జ్ హెడ్లీ, కోర్ట్నీ వాల్ష్ మరియు మైఖేల్ హోల్డింగ్ ఉన్నారు.	71.6666666666667	en	telugu
"However, the foreign ministry said that the ""Chinese soldiers had always upheld peace and tranquility along the border""."	"అయితే, ""చైనీయుల సైనికులు సరిహద్దులో శాంతిని, శాంతిని ఎప్పుడూ కాపాడుకున్నారు"" అని విదేశాంగ మంత్రిత్వ శాఖ తెలిపింది."	70.0	en	telugu
When a data packet comes in on one of the lines, the router reads the network address information in the packet header to determine the ultimate destination.	ఒక ప్యాకెట్ లైన్లలో ఒకదానిలో డేటా ప్యాకెట్ వచ్చినప్పుడు, రౌటర్ ప్యాకెట్ హెడ్డర్లో నెట్వర్క్ చిరునామా సమాచారాన్ని చదువుతుంది, ఇది అంతిమ గమ్యాన్ని నిర్ణయించడానికి సహాయపడుతుంది.	41.6666666666667	en	telugu
Very small bulk carriers are almost indistinguishable from general cargo ships, and they are often classified based more on the ship's use than its design.	చాలా చిన్న పెద్ద ఎత్తున రవాణాదారులు సాధారణ సరుకు నౌకల నుండి దాదాపుగా వేరు చేయలేవు, మరియు వారు తరచుగా దాని రూపకల్పన కంటే నౌక యొక్క ఉపయోగం ఆధారంగా వర్గీకరించబడతారు.	80.0	en	telugu
There would be no benefit in marrying a higher caste if the terms of the marriage did not imply equality.	పెళ్ళి నిబంధనల ప్రకారం సమానత్వం ఉండకపోతే, ఉన్నత వర్గంతో వివాహం చేసుకోవడం వల్ల ఎలాంటి ప్రయోజనం ఉండదు.	90.0	en	telugu
Surfactants can be added to the sodium hydroxide solution in order to stabilize dissolved substances and thus prevent redeposition.	రద్దు చేయబడిన పదార్థాలను స్థిరీకరించడానికి మరియు తద్వారా పునఃస్థితి చెందకుండా ఉండటానికి సోడియం హైడ్రాక్సైడ్ పరిష్కారానికి ఉపరితల క్రియాశీలక పదార్థాలను జోడించవచ్చు.	55.0	en	telugu
Following the advice of her doctor, she intentionally hurts Ramesh's ego and leaves his house.	ఆమె డాక్టర్ సలహా మేరకు, ఆమె ఉద్దేశపూర్వకంగా రమేష్ యొక్క అహం దెబ్బతీస్తుంది మరియు అతని ఇంటిని వదిలివేస్తుంది.	90.0	en	telugu
He was a Maharatha (a great car-warrior) as per the rating of Bhishma (5,172).	భీష్మా (5,172) రేటింగ్ ప్రకారం ఆయన మహారాథుడు (గొప్ప కార్-వార్యేటర్).	80.0	en	telugu
[citation needed] Makane Konna Madyam (poem published in Athmavidya Kahalam) and Hindu Muslim Maithri (story published in Deepam) were some of his notable early works.	[సూచన అవసరం] మకనే కాన్నా మాదియం (అత్మావిద్యా ఖాలమ్లో ప్రచురించబడిన కవిత) మరియు హిందూ ముస్లిం మైత్రి (దీపం లో ప్రచురించబడిన కథ) అతని ప్రముఖ ప్రారంభ రచనలలో కొన్ని.	75.0	en	telugu
Kuala Lumpur International Airport is the main and busiest airport of Malaysia.	కులా లంపూర్ అంతర్జాతీయ విమానాశ్రయం మలేషియాలో ప్రధాన మరియు అత్యంత రద్దీగా ఉండే విమానాశ్రయం.	100.0	en	telugu
He was also closely associated with Gaura Devi, one of the pioneers of the movement.	ఈ ఉద్యమంలో పునాదిరాలైన గౌరా దేవితో కూడా ఆయన సన్నిహితంగా సంబంధం కలిగి ఉన్నారు.	81.6666666666667	en	telugu
Swimming in the sea, windsurfing and other marine sports are practised.	సముద్రంలో ఈత, విండ్సర్ఫింగ్, ఇతర సముద్ర క్రీడలు ఆచరణలో ఉన్నాయి.	80.0	en	telugu
When it was introduced, it was necessary that D/L could be implemented with a single table of resource percentages, as it could not be guaranteed that computers would be present.	ఇది ప్రవేశపెట్టినప్పుడు, కంప్యూటర్లు ఉనికిని హామీ ఇవ్వలేనందున వనరుల శాతాల యొక్క ఒకే పట్టికతో D/L అమలు చేయాల్సిన అవసరం ఉంది.	80.0	en	telugu
The hotel was designed by Thom Catallo of Mackenzie Designphase Hospitality.	ఈ హోటల్ను మాకెంజీ డిజైన్ ఫేజ్ హోస్పిటాలిటీ యొక్క థామ్ కాటాలో రూపొందించారు.	90.0	en	telugu
Prominent examples are C. megalodon and L. melvillei.	ప్రముఖ ఉదాహరణలు C. megalodon మరియు L. melvillei.	50.0	en	telugu
Lutetium's compounds always contain the element in the oxidation state +3.	లూటెషియం యొక్క సమ్మేళనాలు ఎల్లప్పుడూ ఆక్సీకరణ స్థితిలో +3 లో మూలకాన్ని కలిగి ఉంటాయి.	75.0	en	telugu
The Vancouver Opera is a major opera company in the city, and City Opera of Vancouver is the city's professional chamber opera company.	వాంకోవర్ ఒపేరా నగరంలో ప్రధాన ఒపేరా సంస్థ, మరియు వాంకోవర్ సిటీ ఒపేరా నగరంలోని ప్రొఫెషనల్ చాంబర్ ఒపేరా సంస్థ.	85.0	en	telugu
There are 69 village committees that falls under ADC.	69 గ్రామ కమిటీలు ADC పరిధిలోకి వస్తాయి.	70.0	en	telugu
[needs update] There are over 1,000 IT companies in Ukraine.	[అపడేట్ అవసరాలు] ఉక్రెయిన్ లో 1000 కి పైగా ఐటి కంపెనీలు ఉన్నాయి.	53.3333333333333	en	telugu
Gorbachev tried to improve relations with the UK, France, and West Germany; like previous Soviet leaders, he was interested in pulling Western Europe away from U.S. influence.	గోర్బాచోవ్ బ్రిటన్, ఫ్రాన్స్, మరియు పశ్చిమ జర్మనీలతో సంబంధాలను మెరుగుపర్చడానికి ప్రయత్నించాడు; మునుపటి సోవియట్ నాయకుల మాదిరిగానే, అతను పశ్చిమ ఐరోపాను US ప్రభావానికి దూరంగా ఉంచడానికి ఆసక్తి చూపాడు.	70.0	en	telugu
With hordes of fortune seekers streaming through the city, lawlessness was common, and the Barbary Coast section of town gained notoriety as a haven for criminals, prostitution, and gambling.	నగరం లోని ధనవంతుల శోధకుల సమూహాలు తరలివచ్చినందున, చట్టవిరుద్ధత సాధారణమైంది, మరియు నగరం యొక్క బార్బరీ కోస్ట్ విభాగం నేరస్థులు, వేశ్యలు మరియు జూదం కోసం ఒక ఆశ్రయం గా ప్రసిద్ధి చెందింది.	90.0	en	telugu
Karimnagar is a major education centre in North-western Telangana.	కరీమ్నగర్ ఉత్తరాన తెలంగాణలో ఒక ప్రధాన విద్యా కేంద్రం.	95.0	en	telugu
A large mela on Bhadarvi poornima (full moon day) is held.	భదర్వి పూర్ణీమ (పూర్ణ చంద్రుడి రోజు) లో ఒక పెద్ద మలయాళం జరుగుతుంది.	10.0	en	telugu
Following were the jury members: Following will be the awards given: Official Name: Swarna Kamal All the awardees are awarded with 'Golden Lotus Award (Swarna Kamal)', a certificate and cash prize.	జ్యూరీ సభ్యులు ఈ క్రింది విధంగా ఉన్నారుః ఈ క్రింది విధంగా అవార్డులు ఇవ్వబడతాయిః అధికారిక పేరుః స్వర్ణ కమల్ అవార్డు గ్రహీతలు అందరికీ 'గోల్డెన్ లోటస్ అవార్డు (స్వర్ణ కమల్) ', సర్టిఫికేట్ మరియు నగదు బహుమతి లభిస్తుంది.	60.0	en	telugu
In South Asia it is believed that the lands of Kalahandi district and Koraput district were the ancient places where people started cultivation of paddy.	దక్షిణాసియాలో, కాలహాండి జిల్లా, కోరపూత్ జిల్లా భూములు పురాతన ప్రదేశాలలో ప్రజలు ధాన్యాన్ని సాగు చేయడం ప్రారంభించినట్లు నమ్ముతారు.	78.3333333333333	en	telugu
Vancouver is the only major Canadian city with these trends.	వన్కోవర్ ఈ ధోరణిని కలిగి ఉన్న ఏకైక ప్రధాన కెనడియన్ నగరం.	58.3333333333333	en	telugu
"One of these movements are #NoHairSelfie, a global movement to have ""hairticipants"" shave their heads either physically or virtually to show a symbol of courage for those undergoing cancer treatment."	"ఈ ఉద్యమాల్లో #NoHairSelfie అనేది. క్యాన్సర్ చికిత్స పొందుతున్న వారికి ధైర్యానికి చిహ్నంగా ""కేశాలంకరణదారులు"" తమ తలలను భౌతికంగా లేదా వాస్తవంగా కత్తిరించాలని ప్రపంచవ్యాప్త ఉద్యమం."	60.0	en	telugu
English and French are generally considered to be de facto national and common languages of Mauritius, as they are the languages of government administration, courts, and business.	ఇంగ్లీష్ మరియు ఫ్రెంచ్ సాధారణంగా మౌరిషియస్ యొక్క వాస్తవ జాతీయ మరియు సాధారణ భాషలుగా పరిగణించబడతాయి, ఎందుకంటే అవి ప్రభుత్వ పరిపాలన, కోర్టులు మరియు వ్యాపార భాషలు.	90.0	en	telugu
The security of Karachi Harbour was predominant to the Pakistani High Command and it was heavily defended against any air or naval strikes.	కరాచీ నౌకాశ్రయం భద్రత పాకిస్తాన్ హై కమాండ్కు ప్రాధాన్యతనిచ్చింది మరియు ఇది ఏ వాయు లేదా నావికా దాడుల నుండి తీవ్రంగా రక్షించబడింది.	71.6666666666667	en	telugu
Since the country's independence, Roman Catholicism has had an important role in Belgium's politics.	బెల్జియం స్వాతంత్ర్యం పొందినప్పటి నుండి, బెల్జియం రాజకీయాల్లో రోమన్ కాథలిక్కుల పాత్ర చాలా ముఖ్యమైనది.	90.0	en	telugu
The Department of Forestry and Range Resources has already begun to implement a project to reintroduce indigenous vegetation into communities in Kgalagadi South, Kweneng North and Boteti.	ఖలగాడి దక్షిణ, కునెంగ్ ఉత్తర, బోటేటి ప్రాంతాల్లో స్థానిక వృక్షాన్ని తిరిగి ప్రవేశపెట్టే ప్రాజెక్టును ఇప్పటికే అటవీశాఖ, రేంజ్ రిసోర్సెస్ శాఖ అమలు చేయడం ప్రారంభించింది.	75.0	en	telugu
He was notable for his breakthrough work along with R. C. Bose and E. T. Parker in their disproof of the famous conjecture made by Leonhard Euler dated 1782 that there do not exist two mutually orthogonal latin squares of order 4n + 2 for any n. Shrikhande's specialty was combinatorics, and statistical designs.	ఏ n కోసంనైనా 4n + 2 ఆర్డర్ యొక్క రెండు పరస్పరం ఆర్చోగోనల్ లాటిన్ స్క్వేర్లు లేవని 1782 నాటి లెయోన్హార్డ్ ఈల్లర్ చేసిన ప్రసిద్ధ ఊహాకోణం యొక్క నిరూపణలో ఆర్. సి. బోస్ మరియు ఇ. టి. పార్కర్తో కలిసి తన విప్లవాత్మక పనికి ప్రసిద్ధి చెందాడు. శ్రీఖండే యొక్క ప్రత్యేకత కలయిక శాస్త్రం మరియు గణాంక రూపకల్పన.	80.0	en	telugu
In effect, his sister Suzuko, or Suzu, was sold into geishadom - an event which profoundly affected Mizoguchi's outlook on life.	మిజోగుచికి జీవితం గురించి ఉన్న అభిప్రాయాన్ని తీవ్రంగా ప్రభావితం చేసిన సంఘటన.	43.3333333333333	en	telugu
Rajasimha II received help from the Sri Lankan king Kassapa V, still got defeated by Parantaka I in the battle of Vellur, and fled to Sri Lanka.	రాజసింహా II శ్రీలంక రాజు కాసాపా V నుండి సహాయం పొందాడు, ఇంకా వెల్లూర్ యుద్ధంలో పరాంతకా I చేత ఓడిపోయాడు మరియు శ్రీలంకకు పారిపోయాడు.	79.0	en	telugu
Michel Djotodia took over as president.	మిచెల్ ోటోడియా అధ్యక్షుడిగా బాధ్యతలు చేపట్టారు.	81.6666666666667	en	telugu
Benzoin /ˈbɛnzoʊ.ɪn/ or benjamin (corrupted pronunciation) is a balsamic resin obtained from the bark of several species of trees in the genus Styrax.	బెంజోయిన్ /ˈbɛnzoʊ.ɪn/ లేదా బెంజమిన్ (అనువాదం పాడైన) అనేది స్టైరాక్స్ జాతి చెట్ల యొక్క అనేక జాతుల కాండం నుండి పొందిన బాల్సామిక్ రెసిన్.	58.3333333333333	en	telugu
Lamb and goat are eaten but are not widely popular.	గొర్రెలు మరియు మేకలు తినబడతాయి కాని విస్తృతంగా ప్రాచుర్యం పొందవు.	55.0	en	telugu
There are a lot of gated communities in the area.	ఈ ప్రాంతంలో చాలా మంది ప్రజలు ఉన్నారు.	30.0	en	telugu
This was the result of coordinated public health efforts, but vaccination was an essential component.	ఇది సమన్వయంతో ప్రజారోగ్య ప్రయత్నాల ఫలితం, కానీ టీకాలు వేయడం ఒక ముఖ్యమైన భాగం.	80.0	en	telugu
The table tennis official rules are specified in the ITTF handbook.	టేబుల్ టెన్నిస్ యొక్క అధికారిక నియమాలు ఐటిటిఎఫ్ మాన్యువల్లో పేర్కొనబడ్డాయి.	85.0	en	telugu
"According to the Advocates, the quiz was designed primarily to be more accurate than the one-dimensional ""left–right"" or ""liberal–conservative"" political spectrum by providing a two-dimensional representation."	"న్యాయవాదులు ప్రకారం, ఈ క్విజ్ ప్రధానంగా రెండు-అతిమితీయ ప్రాతినిధ్యంతో ఒక-అతిమితీయ ""ఎడమ కుడి"" లేదా ""లిబరల్ సంరక్షణా"" రాజకీయ స్పెక్ట్రం కంటే మరింత ఖచ్చితమైనదిగా రూపొందించబడింది."	63.3333333333333	en	telugu
Specifically, Ostrom was assigned to look at the West Basin.	ప్రత్యేకించి, ఓస్ట్రోమ్కు పశ్చిమ బేసిన్ ను పరిశీలించే పని అప్పగించారు.	60.0	en	telugu
She predominantly worked in Tamil, Telugu, Kannada, and Malayalam movies.	ఆమె ప్రధానంగా తమిళ, తెలంగాణ, కన్నడ, మలయాళం చిత్రాలలో నటించింది.	80.0	en	telugu
Civilian organisations which are part of the Ministry of Defence are the Cantonment Board, Controller of Defence Accounts, Defence Standardisation Cell and the Canteen Stores Department.	రక్షణ మంత్రిత్వ శాఖలో భాగమైన పౌర సంస్థలు కాంటన్మెంట్ బోర్డు, రక్షణ ఖాతాల కంట్రోలర్, రక్షణ ప్రమాణీకరణ సెల్ మరియు కాంటైన్ స్టోర్స్ విభాగం.	78.3333333333333	en	telugu
After eating, Libyans often drink black tea.	భోజనం చేసిన తర్వాత లిబియన్లు తరచుగా నల్ల టీ తాగుతారు.	90.0	en	telugu
The name is first noted in an inscription of 878 AD by a merchant Hatiaka of Paravada community.	పరావదా సమాజానికి చెందిన వ్యాపారి హతికా 878 AD లో వ్రాసిన ఒక శాసనంలో ఈ పేరు మొదటిసారిగా గుర్తించబడింది.	80.0	en	telugu
Herbert Kitchener led military campaigns against the Mahdist Sudan from 1896 to 1898.	హర్బర్ట్ కిట్చెనర్ 1896 నుండి 1898 వరకు మహదీస్ట్ సుడాన్పై సైనిక ప్రచారాలను నడిపించాడు.	73.3333333333333	en	telugu
This fair is held annually in the honour of Dardar Muni, the disciple of Maharishi Bhrigu.	మహారిషి భ్రిగు శిష్యుడు దార్దార్ ముని గౌరవార్థం ఈ ప్రదర్శన ప్రతి సంవత్సరం జరుగుతుంది.	90.0	en	telugu
She attended Mary Immaculate Girl's High School and also went to Mumbai's Mithibai College from where she has a degree in sociology.	ఆమె మేరీ ఇమాకౌలేట్ గర్ల్ హై స్కూల్ లో చదువుకుంది మరియు ముంబైలోని మిథిబై కాలేజీలో కూడా చదువుకుంది. అక్కడ నుండి ఆమె సామాజిక శాస్త్రంలో డిగ్రీ పొందారు.	85.0	en	telugu
Mesopotamians believed that the world was a flat disc, surrounded by a huge, holed space, and above that, heaven.	మెసొపొటమియన్లు ప్రపంచం ఒక ఫ్లాట్ డిస్క్ అని నమ్ముతారు, ఇది ఒక భారీ, రంధ్రం కలిగిన స్థలం మరియు దాని పైన, స్వర్గం చుట్టూ ఉంటుంది.	71.6666666666667	en	telugu
The third line connects purulia with Jharkhand.	మూడో లైన్ పురులియాను జార్ఖండ్తో కలుపుతుంది.	90.0	en	telugu
The synchronization of rotation and orbital period means that, for an observer on Earth's surface, an object in geosynchronous orbit returns to exactly the same position in the sky after a period of one sidereal day.	భ్రమణ మరియు కక్ష్య కాలం యొక్క సమకాలీకరణ అంటే భూమి ఉపరితలంపై ఒక పరిశీలకుడికి, భూగర్భ సమకాలీన కక్ష్యలో ఉన్న వస్తువు ఒక గ్రహ రోజు కాలం తర్వాత ఆకాశంలో సరిగ్గా అదే స్థానానికి తిరిగి వస్తుంది.	70.0	en	telugu
Rishi suspects that his uncle's new identity is Robert.	రిషి తన అత్త యొక్క కొత్త గుర్తింపు రోబర్ట్ అని అనుమానిస్తాడు.	90.0	en	telugu
"""Neyeli Lignite Barsinghpur Project"" is in progress to establish two thermal power units of capacity 125 megawatts each at Barsinghpur in Bikaner district."	"బికానర్ జిల్లాలోని బర్సింగ్పూర్లో 125 మెగావాట్ల సామర్థ్యంతో రెండు ఉష్ణ విద్యుత్ యూనిట్లను ఏర్పాటు చేయడానికి ""నీలే లిగ్నైట్ బర్సింగ్పూర్ ప్రాజెక్ట్"" జరుగుతోంది."	85.0	en	telugu
The district consists of 15 blocks, namely Etmadpur, Khandauli, Shamshabad, Fatehabad, Jagner, Kheragarh, Saiyan, Achhnera, Akola, Bichpuri, Fatehpur Sikri, Barauli Ahir, Bah, Pinahat and Jaitpur Kalan.	ఈ జిల్లా 15 బ్లాక్లతో కూడి ఉంది. ఇందుకు ఎట్మద్పూర్, ఖండౌలీ, శమ్షబాద్, ఫేట్హాబాద్, జాగ్నర్, ఖేరగర్, సైయన్, అఖ్నేరా, అకోలా, బిచ్పురి, ఫేతేపూర్ సిక్రి, బారాయులి అహీర్, బహ్, పినాహాట్ మరియు జైట్పూర్ కలాన్ ఉన్నాయి.	80.0	en	telugu
These are, Buisi, Ker, Gonga Mtai, Goria, Chitragupra, Hojagiri, Katangi Puja, Lampra Uóhthoh.	ఇవి బుయిసి, కెర్, గోంగా మటై, గోరియా, చిత్రగుప్రా, హోజాగిరి, కాటంగీ పూజా, లాంప్రా ఉహోథోహ్.	85.0	en	telugu
University level education is free, with exceptions.	విశ్వవిద్యాలయ స్థాయి విద్యను మినహాయింపులతో ఉచితంగా పొందవచ్చు.	70.0	en	telugu
"""Bombay"" Jayashri Ramnath is an Indian musician."	"""బాంబే"" జయశ్రీ రామ్నాథ్ ఒక భారతీయ సంగీతకారుడు."	80.0	en	telugu
It is near to HMR Uppal Depot, Metro Cash and Carry, RTA, HDFC bank ATM, ICICI Bank ATM and JayaChandra Gardens.	ఇది హెచ్ఎంఆర్ ఉపాల్ డిపో, మెట్రో క్యాష్ అండ్ క్యారీ, ఆర్టిఎ, హెచ్డిఎఫ్సి బ్యాంక్ ఎటిఎం, ఐసిసిఐ బ్యాంక్ ఎటిఎం మరియు జయచంద్ర గార్డెన్లకు సమీపంలో ఉంది.	76.6666666666667	en	telugu
It is a 200-year-old town.	ఇది 200 సంవత్సరాల పాత పట్టణం.	88.3333333333333	en	telugu
The hill is also popularly known by the name of Gandhi.	ఈ కొండను గాంధీ అని కూడా పిలుస్తారు.	95.0	en	telugu
"Having noticed Kapoor in the Aryans' music video ""Aankhon Mein"", the producer Ramesh Taurani was keen to cast him in a film."	ఆర్యన్ల మ్యూజిక్ వీడియో 'ఆంఖోన్ మైన్'లో కపూర్ను చూసిన నిర్మాత రమేష్ తౌరాని, అతన్ని ఒక సినిమాలో నటించాలని ఆసక్తిగా ఎదురుచూశారు.	60.0	en	telugu
"""And in the second year (he), disregarding Satakamini, dispatches to the western regions an army strong in cavalry, elephants, infantry (nara) and chariots (ratha) and by that army having reached the Kanha-bemna, he throws the city of the Musikas into consternation."""	"""మరియు రెండవ సంవత్సరంలో, సతకామినిని పట్టించుకోకుండా, పశ్చిమ ప్రాంతాలకు గుర్రపు, ఏనుగు, పదాతి (నారా) మరియు రథాలలో బలమైన సైన్యాన్ని పంపిస్తాడు మరియు ఆ సైన్యం కాన్హా-బెమ్నాకు చేరుకున్న తరువాత, అతను మ్యూసికా నగరంలో భయంతో ఉన్నాడు. """	75.0	en	telugu
Among the top attractions are the waterfalls found mostly in the Basse Guinee (Lower Guinea) and Moyenne Guinee (Middle Guinea) regions.	ప్రధాన ఆకర్షణలలో ప్రధానంగా బాస్ గినియా (తక్కువ గినియా) మరియు మోయెన్న్ గినియా (మధ్య గినియా) ప్రాంతాలలో కనిపించే జలపాతాలు ఉన్నాయి.	90.0	en	telugu
Air Arabia's main base is Sharjah International Airport.	ఎయిర్ అరేబియా ప్రధాన స్థావరం షార్జా అంతర్జాతీయ విమానాశ్రయం.	80.0	en	telugu
Clay and stone tablets unearthed at Harappa, which were carbon dated 3300–3200 BC., contain trident-shaped and plant-like markings.	హారప్పాలో కనుగొన్న మట్టి, రాతి రాళ్లపై 3300-3200 BC నాటి కార్బన్ రాయిలు ఉన్నాయి. వీటిలో ట్రిడెంట్ ఆకారంలో, మొక్కలలాంటి మార్కింగ్స్ ఉన్నాయి.	95.0	en	telugu
