original	translation	mean	source_lang	target_lang
A traumatic brain injury (TBI), also known as an intracranial injury, is an injury to the brain caused by an external force.	அதிர்ச்சிகரமான மூளை காயம் (Traumatic brain injury-TBI) என்பது மூளைக்கு வெளிப்புற விசையால் ஏற்படும் காயம் ஆகும்.	66.33333333333333	en	tamil
The film's soundtrack and score were jointly composed by Santhosh Narayanan and Pradeep Kumar, with the latter making his debut as a composer in Tamil films.	இத்திரைப்படத்திற்கு சந்தோஷ் நாராயணன் மற்றும் பிரதீப் குமார் ஆகியோர் இணைந்து இசையமைத்துள்ளனர்.	47.0	en	tamil
War is an example since most property and risks are not insured against war, so the loss attributed to war is retained by the insured.	பெரும்பாலான சொத்துக்கள் மற்றும் அபாயங்கள் போருக்கு எதிராக காப்பீடு செய்யப்படாததால், போர் ஒரு உதாரணம், எனவே போருக்கான இழப்பு காப்பீட்டாளரால் தக்கவைக்கப்படுகிறது.	96.0	en	tamil
The famous Hawthorne study examined changes to the working environment at the Hawthorne plant of the Western Electric Company.	புகழ்பெற்ற ஹாவ்தோர்ன் ஆய்வு மேற்கத்திய மின்சார நிறுவனத்தின் ஹாவ்தோர்ன் ஆலையின் பணிச் சூழலில் ஏற்பட்ட மாற்றங்களை ஆய்வு செய்தது.	81.66666666666667	en	tamil
The Board suggests changes to laws and rules about animal welfare issues.	விலங்குகள் நல பிரச்சினைகள் குறித்த சட்டங்கள் மற்றும் விதிகளில் மாற்றங்களை வாரியம் பரிந்துரைக்கிறது.	95.66666666666669	en	tamil
He was the son of D. V. Gundappa, an Indian philosopher and writer in the Kannada language.	கன்னட மொழியில் எழுத்தாளரும், இந்திய தத்துவஞானியுமான டி. வி. குண்டப்பாவின் மகனாவார்.	94.33333333333331	en	tamil
"The word ""Pachchaperumal"" means ""The Lord Buddha’s color."""	பச்சப்பெருமாள் என்ற சொல்லுக்கு புத்தரின் நிறம் என்று பொருள்.	97.33333333333331	en	tamil
"Much in that way, this [new main] character will be influenced by John Connor."""	அந்த வகையில், இந்த [புதிய முக்கிய] கதாபாத்திரம் ஜான் கானரால் ஈர்க்கப்படும்.	61.333333333333336	en	tamil
"The frizzen, historically called the ""hammer"" or the steel, is an ""L""-shaped piece of steel hinged at the front used in flintlock firearms."	"""வரலாற்று ரீதியாக"" ""சுத்தியல்"" ""அல்லது எஃகு என்று அழைக்கப்படும் ஃப்ரிஸன் என்பது"" ""L"" ""வடிவ எஃகு துண்டாகும்."""	49.66666666666666	en	tamil
Alkylating agents use selective alkylation by adding the desired aliphatic carbon chain to the previously chosen starting molecule.	முன்னதாக தேர்ந்தெடுக்கப்பட்ட தொடக்க மூலக்கூறுடன் விரும்பிய அலிபாட்டிக் கார்பன் சங்கிலியை சேர்ப்பதன் மூலம் ஆல்க்கைலேற்ற முகவர்கள் தேர்ந்தெடுக்கப்பட்ட ஆல்க்கைலேற்றத்தைப் பயன்படுத்துகின்றனர்.	91.0	en	tamil
The Tibetan sand fox has been discovered in this region.	திபெத்திய மணல் நரி இந்த பிராந்தியத்தில் கண்டுபிடிக்கப்பட்டுள்ளது.	96.66666666666669	en	tamil
He completed his preschool education in Rajgadh.	அவர் தனது பள்ளிப்படிப்பை ராஜ்காட்டில் முடித்தார்.	93.0	en	tamil
This college offers different courses in arts, commerce and science.	இந்த கல்லூரி கலை, வணிகம் மற்றும் அறிவியல் ஆகியவற்றில் பல்வேறு படிப்புகளை வழங்குகிறது.	91.0	en	tamil
Kuching (/ˈkuːtʃɪŋ/), officially the City of Kuching, is the capital and the most populous city in the state of Sarawak in Malaysia.	குச்சிங் (Kuching) மலேசியாவின் சரவாக் மாநிலத்தின் தலைநகரமும் மிகப்பெரிய நகரமும் ஆகும்.	51.0	en	tamil
"An international organization, the International Union for Conservation of Nature (IUCN), and its World Commission on Protected Areas (WCPA), has defined ""National Park"" as its Category II type of protected areas."	சர்வதேச இயற்கைப் பாதுகாப்புக்கான ஒன்றியம் (IUCN) மற்றும் அதன் பாதுகாக்கப்பட்ட பகுதிகளுக்கான உலக ஆணையம் (WCPA) ஆகியவை தேசிய பூங்காவை அதன் பிரிவு II வகை பாதுகாக்கப்பட்ட பகுதிகளாக வரையறுத்துள்ளன.	94.66666666666669	en	tamil
Sunitha Varma Alluri is an Indian film actress who works in the South Indian film industries.	சுனிதா வர்மா அல்லூரி (Sunitha Varma Alluri) என்பவர் தென்னிந்திய திரைப்பட நடிகை ஆவார்.	66.66666666666667	en	tamil
The species can be found in the Red Sea and Indian Ocean around East Africa and the Maldives, stretching to the Tuamoto Islands, New Caledonia, and Great Barrier Reef.	கிழக்கு ஆப்பிரிக்கா மற்றும் மாலத்தீவைச் சுற்றியுள்ள செங்கடல் மற்றும் இந்தியப் பெருங்கடலில், டுவாமோடோ தீவுகள், நியூ கலிடோனியா மற்றும் கிரேட் பாரியர் பவளப்பாறை வரை இந்த இனம் காணப்படுகிறது.	88.0	en	tamil
Pulp Fiction is full of homages to other movies.	பல்ப் ஃபிக்ஷன் என்பது மற்ற திரைப்படங்களுக்கு அஞ்சலி செலுத்தும் வகையில் உள்ளது.	93.66666666666669	en	tamil
The Sri Vanchinadha Swamy temple is at the centre of the village.	இந்த கிராமத்தின் மையத்தில் ஸ்ரீ வஞ்சிநாத சுவாமி கோயில் உள்ளது.	97.33333333333331	en	tamil
The name Malwa is derived from the name of the ancient Indian tribe of Malavas.	மால்வா என்ற பெயர் பண்டைய இந்திய மலைவாழ் இனமான மால்வாவின் பெயரிலிருந்து பெறப்பட்டது.	96.0	en	tamil
Bello was born in Manila, Philippines.	பெல்லோ பிலிப்பைன்ஸின் மணிலாவில் பிறந்தார்.	98.33333333333331	en	tamil
Its urban agglomeration population was 146,961.	இதன் நகர்ப்புற மக்கள் தொகை 146,961 ஆகும்.	93.0	en	tamil
An oil tanker going from Saudi Arabia to the United States has 2,700 mi (4,345 km) longer to go when taking the route south of Africa rather than the canal.	சவூதி அரேபியாவிலிருந்து அமெரிக்காவிற்கு செல்லும் எண்ணெய் கப்பல் ஒன்று கால்வாயை விட ஆப்பிரிக்காவின் தெற்கே செல்லும் பாதையில் 2,700 மைல் (4,345 கி.	50.66666666666666	en	tamil
These claims, known as AIDS denialism, have been examined and rejected by the scientific community.	எய்ட்ஸ் மறுப்பு என்று அழைக்கப்படும் இந்தக் கூற்றுக்கள் அறிவியல் சமுதாயத்தால் பரிசீலிக்கப்பட்டு நிராகரிக்கப்பட்டுள்ளன.	86.0	en	tamil
Iglesias was born in Madrid, Spain, and is the third and youngest child of Spanish singer Julio Iglesias and Filipina socialite and magazine journalist Isabel Preysler.	ஸ்பெயின் நாட்டின் மாட்ரிட் நகரில் பிறந்த இக்லெசியாஸ், ஸ்பானிஷ் பாடகர் ஜூலியோ இக்லெசியாஸ் மற்றும் பிலிப்பைன்ஸ் சமூகத்தைச் சேர்ந்த பத்திரிகையாளர் இசபெல் பிரீஸ்லர் ஆகியோரின் மூன்றாவது மற்றும் இளைய குழந்தை ஆவார்.	93.66666666666669	en	tamil
The U.S. Congress questioned many aspects of the proposed budget for the telescope and forced cuts in the budget for the planning stages, which at the time consisted of very detailed studies of potential instruments and hardware for the telescope.	அமெரிக்க காங்கிரஸ் தொலைநோக்கிக்கான உத்தேச பட்ஜெட்டின் பல அம்சங்களையும், திட்டமிடலுக்கான பட்ஜெட்டில் கட்டாயக் குறைப்புகளையும் கேள்வி எழுப்பியது, அந்த நேரத்தில் தொலைநோக்கிக்கான சாத்தியமான கருவிகள் மற்றும் வன்பொருள் பற்றிய விரிவான ஆய்வுகள் இருந்தன.	70.33333333333333	en	tamil
They are conceptually derived from the inorganic thiophosphates (PO4−xS3−x).	இவை கனிம தயோபாசுபேட்டுகள் (PO4 scarpines xS3 ambedices x) என்ற கருத்தியலில் இருந்து பெறப்படுகின்றன.	69.33333333333333	en	tamil
Menon produces films through his film production company named Photon Kathaas .	மேனன் தனது திரைப்பட தயாரிப்பு நிறுவனமான ஃபோட்டோன் கதாஸ் மூலம் திரைப்படங்களை தயாரிக்கிறார்.	97.66666666666669	en	tamil
Zonal offices of the Directorate are at Ahmedabad, Bengaluru, Chandigarh, Chennai, Kochi, Delhi, Panaji, Guwahati, Hyderabad, Jaipur, Jalandhar, Kolkata, Lucknow, Mumbai, Patna and Srinagar.	இந்த இயக்ககத்தின் மண்டல அலுவலகங்கள் அகமதாபாத், பெங்களூரு, சண்டிகர், சென்னை, கொச்சி, தில்லி, பனாஜி, குவஹாத்தி, ஐதராபாத், ஜெய்ப்பூர், ஜலந்தர், கொல்கத்தா, லக்னோ, மும்பை, பாட்னா மற்றும் ஸ்ரீநகர் ஆகிய இடங்களில் உள்ளன.	97.66666666666669	en	tamil
"His ""suffering and personal risk"" would inspire scientists as well as the general public for a very long time, according to the citation."	அவரது துன்பமும், தனிப்பட்ட ஆபத்தும் விஞ்ஞானிகளுக்கும், பொதுமக்களுக்கும் நீண்ட காலத்திற்கு ஊக்கமளிக்கும்.	80.33333333333333	en	tamil
Bangladesh's tourist attractions include historical monuments, resorts, beaches, picnic spots, forests and tribal people, wildlife of various species.	வங்காளதேசத்தின் சுற்றுலா தலங்களில் வரலாற்று நினைவுச் சின்னங்கள், விடுதிகள், கடற்கரைகள், சுற்றுலா தலங்கள், காடுகள் மற்றும் பழங்குடி மக்கள், பல்வேறு வகையான வனவிலங்குகள் ஆகியவை அடங்கும்.	97.33333333333331	en	tamil
"Responding to this, Pakistan President Pervez Musharraf said, ""It hurts me when an ex-premier undermines his own forces"", and claimed that Indian casualties were more than that of Pakistan."	இதற்கு பதிலளித்த பாகிஸ்தான் அதிபர் பர்வேஸ் முஷாரப், “ஒரு முன்னாள் பிரதமர் தனது படைகளை குறைத்து மதிப்பிடுவது எனக்கு வேதனையளிக்கிறது” என்று கூறினார்.	41.0	en	tamil
V. S. Raghavan was the audiographer  His full name was V. Srinivasa Raghavan, often simply credited as V. S. Raghavan.	வி. எஸ். ராகவன் என்ற அவரது முழுப்பெயர் வி. சீனிவாச ராகவன் என்பதாகும்.	39.0	en	tamil
Below the dam, the Second Songhua flows north through Jilin, then northwest until it is joined by its largest tributary, the Nen River, near Da'an, to create the Songhua proper.	அணைக்கு கீழே, இரண்டாவது சோங்குவா நதி சிலின் வழியாக வடக்கே பாய்கிறது, பின்னர் வடமேற்கில் டான் அருகே அதன் மிகப்பெரிய துணை ஆறான நென் நதியுடன் இணைகிறது.	57.333333333333336	en	tamil
Kwai Tsing District borders in the north and west with Tsuen Wan District, east with Sha Tin District, southeast with Sham Shui Po District and Yau Tsim Mong District (marine), south with Central and Western District (marine), and southwest with Islands District (marine).	குவாய் சிங் மாவட்டத்தின் எல்லைகளாக வடக்கிலும் மேற்கிலும் சுன் வான் மாவட்டமும், கிழக்கில் சா டின் மாவட்டமும், தென்கிழக்கில் ஷாம் சுய் போ மாவட்டமும், யாவ் சிம் மோங் மாவட்டமும் (கடல்சார்), தெற்கில் மத்திய மற்றும் மேற்கு மாவட்டமும் (கடல்சார்), தென்மேற்கில் தீவுகள் மாவட்டமும் (கடல்சார்) உள்ளன.	91.33333333333331	en	tamil
Seraikela-Kharsawan district or Saraikella and Kharaswan district is one of the twenty-four districts of Jharkhand state in eastern India.	செரைகேலா-கர்சாவன் மாவட்டம் (Seraikela-Kharsawan district) அல்லது செரைகேலா மற்றும் கர்சாவன் மாவட்டம் (Saraikella and Kharaswan district) கிழக்கு இந்தியாவின் ஜார்கண்ட் மாநிலத்தின் இருபத்தி நான்கு மாவட்டங்களில் ஒன்றாகும்.	96.0	en	tamil
Initially she was not so interested in dance, so eventually she took theatre where she worked with T. S. Nagabharana who is an Indian film director, in the Kannada film industry.	ஆரம்பத்தில் இவர் நடனத்தில் அதிக ஆர்வம் காட்டவில்லை, எனவே இறுதியில் கன்னட திரைப்படத் துறையில் இந்திய திரைப்பட இயக்குனரான டி. எஸ். நாகபரணாவுடன் இணைந்து நாடகங்களில் பணியாற்றினார்.	95.0	en	tamil
Shakti appeared in light and glory, wearing a bright full crown, holding a trident and other weapons in her hand while mounted on a lion.	பிரகாசமான முழு கிரீடத்தையும் அணிந்து, சிங்கத்தின் மீது சவாரி செய்யும் போது திரிசூலம் மற்றும் பிற ஆயுதங்களை கையில் எடுத்துக் கொண்டு சக்தி ஒளிமயமாகவும் மகிமையாகவும் தோன்றினார்.	93.0	en	tamil
Since 1999 Gauri Jog and her group have performed more than 325 dance shows in North America and India.	1999 முதல் கௌரி ஜோக்கும் அவரது குழுவினரும் வட அமெரிக்கா மற்றும் இந்தியாவில் 325 க்கும் மேற்பட்ட நடன நிகழ்ச்சிகளை நிகழ்த்தியுள்ளனர்.	98.66666666666669	en	tamil
Manmiam narrates that how Fishing related conflicts eventually became a mini holocaust for the Thimilar.	மீன்பிடித்தல் தொடர்பான மோதல்கள் எவ்வாறு திமிலருக்கு ஒரு சிறிய படுகொலையாக மாறியது என்பதை மன்மியம் விவரிக்கிறது.	81.66666666666667	en	tamil
Some seismologists say that the seismic activity in West Japan is at its peak, and many earthquakes will occur, like the Great Hanshin earthquake.	மேற்கு ஜப்பானில் நில அதிர்வு செயல்பாடு அதன் உச்சத்தில் உள்ளது என்றும், பெரிய ஹான்ஷின் நிலநடுக்கம் போன்ற பல நிலநடுக்கங்கள் ஏற்படும் என்றும் சில நில அதிர்வு நிபுணர்கள் கூறுகின்றனர்.	93.0	en	tamil
It is especially common in Bihar, Purvanchal, Uttar Pradesh, Haryana, Kumaon and Punjab.	குறிப்பாக பீகார், பூர்வாஞ்சல், உத்தரப்பிரதேசம், ஹரியானா, குமாவுன் மற்றும் பஞ்சாப் ஆகிய மாநிலங்களில் இது பொதுவானது.	96.66666666666669	en	tamil
On the strength of his name, Miramax garnered $11 million for the film's worldwide rights, virtually ensuring its profitability.	அவரது பெயரின் பலத்தால், மிராமேக்ஸ் திரைப்படத்தின் உலகளாவிய உரிமைகளுக்காக 11 மில்லியன் டாலர்களை வசூலித்தது, இதன் மூலம் அதன் லாபத்தை உறுதி செய்தது.	91.33333333333331	en	tamil
Eventually, the European powers—pressured by the United States and Soviets—resigned themselves to decolonisation.	இறுதியில், ஐரோப்பிய சக்திகள்--------------------------------------------------------------------------------------------------------------------------------------	10.0	en	tamil
Unfortunately, he was arrested and sentenced for life to the prison at Kalapani (Cellular Jail) on Andaman Island.	துரதிருஷ்டவசமாக, அவர் கைது செய்யப்பட்டு, அந்தமான் தீவில் உள்ள காலாபானி (செல்லுலார் சிறை) சிறையில் ஆயுள் தண்டனை விதிக்கப்பட்டார்.	95.0	en	tamil
Arun Vijay was reported to be playing a double role, while the film would be based on a real life story.	இந்த படத்தில் அருண் விஜய் இரட்டை வேடத்தில் நடிப்பதாக கூறப்பட்டது.	40.333333333333336	en	tamil
Two drops of iron(III) chloride are added to a test tube with distilled water.	இரண்டு சொட்டு இரும்பு (III) குளோரைடு வடிகட்டப்பட்ட நீருடன் சேர்க்கப்படுகிறது.	36.0	en	tamil
Bresnan played in the limited overs matches in England's tour of South Africa.	இங்கிலாந்தின் தென்னாப்பிரிக்கா சுற்றுப்பயணத்தில் மட்டுப்படுத்தப்பட்ட ஓவர்களில் பிரெஸ்னன் விளையாடினார்.	95.0	en	tamil
The fifth-season finale, set in Las Vegas, was filmed at Warner Bros. Studios, although Bright met people who thought it was filmed on location.	லாஸ் வேகாஸில் அமைக்கப்பட்ட ஐந்தாவது சீசனின் இறுதிப் பகுதி வார்னர் பிரதர்ஸ் ஸ்டுடியோவில் படமாக்கப்பட்டது.	41.0	en	tamil
Everything happened because of the maya made by the Goddess Kamakhya.	காமாக்யா தேவி உருவாக்கிய மாயா காரணமாகவே எல்லாம் நடந்தது.	88.33333333333333	en	tamil
The H&K G3 rifles used to form the backrest were designed in Germany and manufactured in Portugal.	எச் & கே ஜி 3 துப்பாக்கிகள் ஜெர்மனியில் வடிவமைக்கப்பட்டு போர்ச்சுகலில் தயாரிக்கப்பட்டன.	85.0	en	tamil
Palayam Range falls both in Sathyamangalam and Gobichettipalayam taluks of Erode District in north western Tamil Nadu.	வடமேற்கு தமிழ்நாட்டில் ஈரோடு மாவட்டத்தில் சத்தியமங்கலம் மற்றும் கோபிசெட்டிபாளையம் வட்டங்களில் பாளையம் மலைத்தொடர் அமைந்துள்ளது.	95.66666666666669	en	tamil
These semiclassical arguments led Stephen Hawking to formulate the chronology protection conjecture, suggesting that the fundamental laws of nature prevent time travel, but physicists cannot come to a definite judgment on the issue without a theory of quantum gravity to join quantum mechanics and general relativity into a completely unified theory.	இயற்கையின் அடிப்படை விதிகள் நேரப் பயணத்தைத் தடுக்கின்றன என்று கூறிய ஸ்டீபன் ஹாக்கிங், ஆனால் குவாண்டம் மெக்கானிக்ஸ் மற்றும் பொது சார்பியல் கோட்பாட்டில் இணைவதற்கு குவாண்டம் புவியியல் கோட்பாடு இல்லாமல் இயற்பியலாளர்கள் இந்த விஷயத்தில் உறுதியான முடிவுக்கு வர முடியாது என்று கூறினார்.	59.333333333333336	en	tamil
It has all modern communication needs.	அனைத்து நவீன தகவல் தொடர்புத் தேவைகளையும் அது கொண்டுள்ளது.	97.0	en	tamil
Eoophyla menglensis is a moth in the family Crambidae.	ஈஃபைலா மெங்லென்சிஸ் (Eophyla menglensis) என்பது கிராம்பிடே குடும்பத்தைச் சேர்ந்த ஒரு அந்துப்பூச்சி ஆகும்.	96.66666666666669	en	tamil
Mayavaram V. R. Govindaraja Pillai (Tamil: மாயவரம் வி.	மாயாவரம் வி. ஆர். கோவிந்தராஜா பிள்ளை (Mayavaram V. R. Govindaraja Pillai)	93.33333333333331	en	tamil
Species listed in Schedule III and Schedule IV are also protected, but the penalties are much lower.	அட்டவணை III மற்றும் அட்டவணை IV-ல் பட்டியலிடப்பட்டுள்ள இனங்களும் பாதுகாக்கப்படுகின்றன, ஆனால் தண்டனைகள் மிகவும் குறைவாக உள்ளன.	93.0	en	tamil
Its heavy industry includes iron and steel production, located near its capital city of Xining.	அதன் கனரக தொழில்துறை அதன் தலைநகரான சைனிங்கிற்கு அருகே அமைந்துள்ள இரும்பு மற்றும் எஃகு உற்பத்தியை உள்ளடக்கியது.	96.0	en	tamil
Nike, Inc. (/ˈnaɪki/) is an American multinational corporation that is engaged in the design, development, manufacturing, and worldwide marketing and sales of footwear, apparel, equipment, accessories, and services.	நைக் (Nike) என்பது ஒரு அமெரிக்க பன்னாட்டு நிறுவனம் ஆகும், இது காலணிகள், ஆயத்த ஆடைகள், உபகரணங்கள், துணைப்பொருட்கள் மற்றும் சேவைகளின் வடிவமைப்பு, மேம்பாடு, உற்பத்தி மற்றும் உலகளாவிய சந்தைப்படுத்தல் மற்றும் விற்பனையில் ஈடுபட்டுள்ளது.	95.66666666666669	en	tamil
He left school shortly afterwards.	சிறிது நேரத்திலேயே பள்ளியை விட்டு வெளியேறினார்.	98.33333333333331	en	tamil
It was established in the year 1967.	இது 1967ஆம் ஆண்டில் நிறுவப்பட்டது.	97.0	en	tamil
The ratio of fusion power produced to x-ray radiation lost to walls is an important figure of merit.	எக்ஸ்ரே கதிர்வீச்சுக்கும், இணைவு சக்தியின் விகிதமும், சுவர்களுக்கு இழந்த கதிர்வீச்சாகும்.	49.333333333333336	en	tamil
Sometimes this very loss of psychological efficiency can increase a potential competitor's value enough to overcome market entry barriers, or provide incentive for research and investment into new alternatives.	சில நேரங்களில் இந்த உளவியல் செயல்திறன் இழப்பு சந்தையில் நுழைவதற்கான தடைகளை கடக்க போதுமான போட்டியாளரின் மதிப்பை அதிகரிக்கலாம் அல்லது புதிய மாற்றீடுகளுக்கான ஆராய்ச்சி மற்றும் முதலீடுகளுக்கு ஊக்கமளிக்கலாம்.	69.33333333333333	en	tamil
This included such writers as Louis Althusser and psychoanalyst Jacques Lacan, as well as the structural Marxism of Nicos Poulantzas.	இதில் லூயி அல்துசர், உளவியல் ஆய்வாளர் ஜாக் லேகன் போன்ற எழுத்தாளர்களும், நிக்கோஸ் பவுலன்ட்சாஸின் கட்டமைப்பு மார்க்சிசமும் அடங்கும்.	79.0	en	tamil
The main timber species of Betul Forest is Teak.	பேதுல் காட்டின் முக்கிய மர இனங்கள் தேக்கு ஆகும்.	97.33333333333331	en	tamil
The institution was later renamed the Harijan Sewa Sangha.	இந்த நிறுவனம் பின்னர் ஹரிஜன் சேவா சங்கம் என்று பெயர் மாற்றப்பட்டது.	93.66666666666669	en	tamil
Immediately below, the same three are preparing the fallen body for food.	உடனடியாக கீழே, அதே மூவரும் கீழே விழுந்த உடலை உணவுக்கு தயார் செய்கிறார்கள்.	58.66666666666666	en	tamil
This floating roof traps the vapor from low flash-point fuels.	இந்த மிதக்கும் கூரை குறைந்த ஃப்ளாஷ்-பாயிண்ட் எரிபொருள்களிலிருந்து ஆவியை பொறிக்கிறது.	81.33333333333333	en	tamil
The International Hydrographic Organization defines the limits of the North Sea as follows: On the Southwest.	சர்வதேச நீர் வரைவியல் அமைப்பு வடக்கு கடலின் எல்லைகளை பின்வருமாறு வரையறுக்கிறதுஃ தென்மேற்கில்.	95.0	en	tamil
In other words, each time the stock moved lower, it fell below its previous relative low price.	வேறுவிதமாகக் கூறினால், ஒவ்வொரு முறையும் பங்குகள் குறையும்போதும், அது அதன் முந்தைய ஒப்பீட்டளவில் குறைந்த விலையைவிடக் குறைவாகவே இருந்தது.	96.33333333333331	en	tamil
The perineum is the region of the body between the pubic symphysis (pubic arch) and the coccyx (tail bone), including the perineal body and surrounding structures.	பெரினியம் (பெரினியம்) என்பது பெரினியல் உடல் மற்றும் அதைச் சுற்றியுள்ள கட்டமைப்புகள் உட்பட, பபிக் சிம்பைசிஸ் (பபிக் ஆர்ச்) மற்றும் காக்சிக்ஸ் (வால் எலும்பு) ஆகியவற்றுக்கு இடையிலான உடலின் பகுதியாகும்.	80.33333333333333	en	tamil
All ten seasons have been released on DVD individually and as a box set.	அனைத்து பத்து சீசன்களும் தனித்தனியாகவும், ஒரு பாக்ஸ் செட்டாகவும் டிவிடியில் வெளியிடப்பட்டுள்ளன.	96.0	en	tamil
Prior investigations of planets with high carbon-to-oxygen ratios include Fegley & Cameron 1987.	அதிக கார்பன்-ஆக்சிஜன் விகிதங்களைக் கொண்ட கிரகங்களில் ஃபெக்லி & கேமரூன் 1987 ஆகியவை முந்தைய ஆய்வுகளில் அடங்கும்.	81.33333333333333	en	tamil
The cold water of this stream flows towards the east, into the River Chitral.	இந்த நீரோடையின் குளிர்ந்த நீர் கிழக்கு நோக்கி பாய்ந்து சித்ரால் ஆற்றில் கலக்கிறது.	94.66666666666669	en	tamil
After a stint as a legislator in the Punjab, he was elected to Rajya Sabha, the upper house of Indian Parliament, for two terms.	பஞ்சாபில் சட்டமன்ற உறுப்பினராக பணியாற்றிய பிறகு, இந்திய நாடாளுமன்றத்தின் மேலவையான மாநிலங்களவைக்கு இரண்டு முறை தேர்ந்தெடுக்கப்பட்டார்.	98.66666666666669	en	tamil
13,000 to Rs.	13, 000 முதல் ரூ.	99.33333333333331	en	tamil
Satellite communications also provide connection to the edges of Antarctica and Greenland.	அண்டார்டிகா மற்றும் கிரீன்லாந்தின் விளிம்புகளுக்கும் செயற்கைக்கோள் தொடர்புகள் இணைப்பை வழங்குகின்றன.	98.66666666666669	en	tamil
Joseph has a Doctor of Canon Law degree from the Pontifical Urbaniana University.	ஜோசப் பாண்டிஃபிக்கல் அர்பனியானா பல்கலைக்கழகத்தில் முனைவர் பட்டம் பெற்றுள்ளார்.	60.66666666666666	en	tamil
The most common states appear in bold.	மிகவும் பொதுவான மாநிலங்கள் தடித்த எழுத்துக்களில் தோன்றுகின்றன.	95.66666666666669	en	tamil
6 − 4 = ... We write the difference under the line.	6 aclexes 4 =... நாம் வித்தியாசத்தை வரிசையின் கீழ் எழுதுகிறோம்.	30.666666666666668	en	tamil
Although the Khabur originates in Turkey, the karstic springs around Ras al-Ayn are the river's main source of water.	காபூர் நதி துருக்கியில் உருவானாலும், ராஸ் அல்-ஐன்னைச் சுற்றி ஊற்றுகள் ஆற்றின் முக்கிய நீர் ஆதாரமாக உள்ளன.	83.66666666666667	en	tamil
Ortygometra egregiaCrex egregiaPorzana egregia The African crake (Crecopsis egregia) is a small to medium-size ground-living bird in the rail family, found in most of central to southern Africa.	Ortygometra egregiaCrex egregiaPorzana egregia ஆப்பிரிக்க கிரேக் (Crecopsis egregia) என்பது நிலத்தில் வாழும் சிறிய பறவையாகும்.	38.0	en	tamil
Ustad Abdul Karim Khan had married Ustad Abdul Wahid Khan's sister, Ghafooran Bibi.	உஸ்தாத் அப்துல் கரீம் கான், உஸ்தாத் அப்துல் வாகித் கானின் சகோதரி கஃபூரான் பீபியை மணந்தார்.	93.33333333333331	en	tamil
The Oliver Typewriter Company was an American typewriter manufacturer headquartered in Chicago, Illinois.	ஒலிவர் தட்டச்சுப்பொறி நிறுவனம் (Oliver Typewriter Company) என்பது சிகாகோ, இல்லினாய்ஸ் நகரைத் தலைமையிடமாகக் கொண்ட ஒரு அமெரிக்க தட்டச்சுப்பொறி நிறுவனம் ஆகும்.	97.0	en	tamil
But Alfred Vail also played an important role in the development of the Morse code, which was based on earlier codes for the electromagnetic telegraph.	ஆனால் ஆல்பிரட் வெய்லும் மோர்ஸ் குறியீட்டை உருவாக்குவதில் முக்கிய பங்கு வகித்தார், இது மின்காந்த தந்திகளின் முந்தைய குறியீடுகளை அடிப்படையாகக் கொண்டது.	93.66666666666669	en	tamil
During his college days, he was deeply associated with the Indian National Congress and the Indian independence movement.	கல்லூரி நாட்களில், இந்திய தேசிய காங்கிரஸ் மற்றும் இந்திய சுதந்திர இயக்கத்துடன் அவர் ஆழமாக தொடர்பு கொண்டிருந்தார்.	93.0	en	tamil
Award recipients receive a statuette in the shape of a golden rooster, and are selected by a jury of filmmakers, film experts, and film historians.	விருது பெறுபவர்கள் தங்க கோழி வடிவத்தில் ஒரு சிலையை பெறுகிறார்கள், மேலும் திரைப்பட தயாரிப்பாளர்கள், திரைப்பட வல்லுநர்கள் மற்றும் திரைப்பட வரலாற்றாசிரியர்கள் கொண்ட நடுவர் குழுவால் தேர்ந்தெடுக்கப்படுகிறார்கள்.	90.0	en	tamil
The pole is represented by (0, θ) for any value of θ.	எந்த மதிப்புக்கும் துருவம் (0, கால்சியம்) பிரதிநிதித்துவப்படுத்தப்படுகிறது.	49.0	en	tamil
Such registers were relatively large and too costly to use for large amounts of data; generally only a few dozen or few hundred bits of such memory could be provided.	இத்தகைய பதிவேடுகள் ஒப்பீட்டளவில் பெரியவையாகவும், அதிக அளவிலான தரவுகளுக்கு பயன்படுத்த மிகவும் செலவுமிக்கவையாகவும் இருந்தன-பொதுவாக ஒரு சில டஜன் அல்லது சில நூறு பிட்கள் மட்டுமே அத்தகைய நினைவகத்தை வழங்க முடியும்.	92.66666666666669	en	tamil
In spite of an average series against Bangladesh, Dhoni was picked for the Pakistan ODI series.	வங்காளதேசத்திற்கு எதிரான சராசரி தொடர் இருந்தபோதிலும், டோனி பாகிஸ்தான் ஒருநாள் போட்டித் தொடருக்காக தேர்வு செய்யப்பட்டார்.	95.0	en	tamil
Gender can also be a perceived factor in reporting pain.	வலியைப் புகாரளிப்பதில் பாலினமும் ஒரு காரணியாக கருதப்படலாம்.	84.0	en	tamil
It influenced wartime Japanese animation and later Osamu Tezuka.	இது போர்க்கால ஜப்பானிய அனிமேஷன் மற்றும் பின்னர் ஒசாமு டெஜுகாவை பாதித்தது.	89.66666666666667	en	tamil
He hails from the city of Chennai, Tamil Nadu.	இவர் தமிழ்நாட்டின் சென்னை நகரைச் சேர்ந்தவர்.	94.33333333333331	en	tamil
She is his second wife.	இவர் அவரது இரண்டாவது மனைவி.	97.0	en	tamil
