original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
The main forms of rock art at Bhimbetka are petroglyphs (engraving), geoglyphs (large design produced on the ground by arranging rocks), rock bruising (images made by the chipping away of weathered rocks ) and pictographs (paintings made on stone).	भीमबेटका में शैल कला के मुख्य रूप पेट्रोग्लाइफ्स (उत्कीर्णन), जियोग्लिफ्स (चट्टानों को व्यवस्थित करके जमीन पर तैयार किया गया बड़ा डिजाइन), रॉक ब्रूसिंग (चट्टानों को हटाकर बनाई गई छवियां) और पिक्टोग्राफ्स (पत्थर पर बनाई गई पेंटिंग) हैं।	71.0	[85, 80, 60, 59]	[-0.2771497089669753, -0.6657830786809108, -1.2036844712540042, -1.4711922978542504]	-0.9044523891890351	en	hindi
Most cuisines call for the dried bay leaves.	अधिकांश व्यंजनों में सूखी खाड़ी की पत्तियां होती हैं।	69.5	[60, 65, 78, 75]	[-1.9968956578779375, -1.8435431781427567, 0.646037355727571, -0.10370754966413329]	-0.8245272574893141	en	hindi
In many of the Bangladesh's mangrove wetlands, freshwater reaching the mangroves was considerably reduced from the 1970s because of diversion of freshwater in the upstream area by neighbouring India through the use of the Farakka Barrage bordering Rajshahi, Bangladesh.	बांग्लादेश के कई मैंग्रोव आर्द्रभूमियों में, पड़ोसी भारत द्वारा राजशाही, बांग्लादेश की सीमा से लगे फरक्का बैराज के उपयोग के माध्यम से अपस्ट्रीम क्षेत्र में ताजे पानी के मोड़ के कारण 1970 के दशक से मैंग्रोव तक ताजे पानी की पहुंच काफी कम हो गई थी।	76.75	[95, 95, 59, 58]	[0.4107486705974096, 0.511977020780935, -1.306446794975203, -1.5566600946161326]	-0.4850952995532478	en	hindi
The Sankat Mochan Hanuman Temple celebrates Hanuman Jayanti (March–April), the birthday of Hanuman.	संकट मोचन हनुमान मंदिर हनुमान जयंती (मार्च-अप्रैल) मनाता है, जो हनुमान का जन्मदिन है।	84.25	[100, 100, 68, 69]	[0.7546978603796021, 0.9045637206015503, -0.38158588148441525, -0.6165143302354272]	0.1652903423153275	en	hindi
The site of Temple no. 13 features a brick-made smelting furnace with four chambers.	मंदिर संख्या 13 में ईंट से बनी पिघलने वाली भट्टी है जिसमें चार कक्ष हैं।	77.25	[70, 80, 78, 81]	[-1.3089972783135526, -0.6657830786809108, 0.646037355727571, 0.4090992309071606]	-0.2299109425899329	en	hindi
Located in Karnataka near the modern-era city of Hosapete, Hampi's ruins are spread over 4,100 hectares (16 sq mi) and it has been described by UNESCO as an	आधुनिक युग के शहर होसपेट के पास कर्नाटक में स्थित, हम्पी के खंडहर 4,100 हेक्टेयर (16 वर्ग मील) में फैले हुए हैं और इसे यूनेस्को द्वारा निम्नलिखित के रूप में वर्णित किया गया है -	78.5	[90, 90, 68, 66]	[0.06679948081521715, 0.11939032096031973, -0.38158588148441525, -0.8729177205210742]	-0.2670784500574881	en	hindi
Circumambulation or pradakhshina is an important part of ritual and devotional practices in Buddhism.	परिक्रमा या प्रदक्षिणा बौद्ध धर्म में अनुष्ठान और भक्ति प्रथाओं का एक महत्वपूर्ण हिस्सा है।	91.75	[100, 100, 72, 95]	[0.7546978603796021, 0.9045637206015503, 0.029463413400379262, 1.605648385573513]	0.8235933449887611	en	hindi
The Indian part of Sundarbans is estimated to be about 4,110 km2 (1,590 sq mi), of which about 1,700 km2 (660 sq mi) is occupied by water bodies in the forms of river, canals and creeks of width varying from a few metres to several kilometres.	सुंदरबन का भारतीय भाग लगभग 4,110 किमी2 (1,590 वर्ग मील) अनुमानित है, जिसमें से लगभग 1,700 किमी2 (660 वर्ग मील) नदी, नहरों और कुछ मीटर से लेकर कई किलोमीटर तक की चौड़ाई वाले खाड़ियों के रूप में जल निकायों द्वारा कब्जा कर लिया गया है।	76.5	[90, 85, 67, 64]	[0.06679948081521715, -0.2731963788602956, -0.4843482052056139, -1.0438533140448387]	-0.4336496043238828	en	hindi
Above the lunate, which has the usual lotus flower, are pairs of geese separated by blue lotuses.	लुनेट के ऊपर, जिसमें सामान्य कमल का फूल होता है, नीले कमल द्वारा अलग किए गए हंसों के जोड़े होते हैं।	84.5	[90, 85, 78, 85]	[0.06679948081521715, -0.2731963788602956, 0.646037355727571, 0.7509704179546899]	0.2976527189092956	en	hindi
This hall has a luxuriant interior with large chandeliers.	इस हॉल में बड़े-बड़े झूमखानों के साथ एक शानदार इंटीरियर है।	73.25	[85, 80, 59, 69]	[-0.2771497089669753, -0.6657830786809108, -1.306446794975203, -0.6165143302354272]	-0.7164734782146291	en	hindi
On 30 May 2014, the finial of the tomb was knocked off the dome by a heavy storm which struck the city.	30 मई 2014 को, एक भारी तूफान के कारण गुंबद से गुंबद का कलश हटा दिया गया था जिसने शहर को प्रभावित किया था।	78.5	[85, 75, 78, 76]	[-0.2771497089669753, -1.058369778501526, 0.646037355727571, -0.018239752902250973]	-0.1769304711607953	en	hindi
Cave 2 (35.7 m × 21.6 m) was started in the 460s, but mostly carved between 475 and 477 CE, probably sponsored and influenced by a woman closely related to emperor Harisena.	गुफा 2 (35.7 मीटर और 21.6 मीटर) 40 के दशक में शुरू की गई थी, लेकिन ज्यादातर 475 और 477 सीई के बीच नक्काशी की गई थी, जो शायद सम्राट हरिसेना से संबंधित एक महिला द्वारा प्रायोजित और प्रभावित थी।	74.25	[85, 80, 67, 65]	[-0.2771497089669753, -0.6657830786809108, -0.4843482052056139, -0.9583855172829565]	-0.5964166275341141	en	hindi
Each houses the main deity along with nine others.	प्रत्येक घर में नौ अन्य के साथ मुख्य देवता हैं।	86.75	[90, 85, 82, 90]	[0.06679948081521715, -0.2731963788602956, 1.0570866506123655, 1.1783094017641014]	0.5072497885828471	en	hindi
There were as many as 100,000 men backing the power of the Benares rajas in what later became the districts of Benares, Gorakhpur and Azamgarh.	बनारस राजाओं की शक्ति का समर्थन करने वाले 100,000 लोग थे, जो बाद में बनारस, गोरखपुर और आजमगढ़ जिले बन गए।	82.0	[95, 90, 70, 73]	[0.4107486705974096, 0.11939032096031973, -0.17606123404201798, -0.27464314318789795]	0.01985865358195335	en	hindi
The Lama, Taranatha, states that the whole of Magadha fell to the Turks who destroyed many monasteries including Nalanda which suffered heavy damage.	लामा, तारानाथ ने कहा है कि पूरा मगध तुर्कों के कब्जे में आ गया, जिन्होंने नालंदा सहित कई मठों को नष्ट कर दिया, जिन्हें भारी नुकसान हुआ।	82.5	[90, 90, 76, 74]	[0.06679948081521715, 0.11939032096031973, 0.44051270828517375, -0.1891753464260156]	0.1093817909086738	en	hindi
An additional 26 species from the region are considered data deficient (their status is unclear at present).	इस क्षेत्र से 26 अतिरिक्त प्रजातियों को डेटा की कमी माना जाता है (वर्तमान में उनकी स्थिति स्पष्ट नहीं है)।	79.25	[90, 95, 65, 67]	[0.06679948081521715, 0.511977020780935, -0.6898728526480111, -0.7874499237591919]	-0.2246365687027627	en	hindi
Today, it is a UNESCO World Heritage Site.	आज, यह एक यूनेस्को विश्व विरासत स्थल है।	82.75	[90, 90, 70, 81]	[0.06679948081521715, 0.11939032096031973, -0.17606123404201798, 0.4090992309071606]	0.1048069496601699	en	hindi
There are other threatened mammal species, such as the capped langur (Semnopithecus pileatus), smooth-coated otter (Lutrogale perspicillata), Asian small-clawed otter (Aonyx cinerea) and large Indian civet (Viverra zibetha).	अन्य खतरे वाली स्तनपायी प्रजातियां हैं, जैसे कि कैप्ड लंगूर (सेम्नोपिथेकस पाइलेटस), स्मूथ-कोटेड ऊदबिलाव (लुट्रोगेल पर्स्पिसिलैटा), एशियाई छोटे-पंजे वाले ऊदबिलाव (ऑनिक्स सिनेरिया) और बड़ी भारतीय सीवेट (विवेरा जिबेथा)।	80.25	[95, 90, 69, 67]	[0.4107486705974096, 0.11939032096031973, -0.2788235577632166, -0.7874499237591919]	-0.1340336224911698	en	hindi
Like its male counterpart, the Badshah no Hajiro, this complex is decorated with exquisitely carved screen windows or jalis.	अपने पुरुष समकक्ष बादशाह नो हजीरो की तरह, यह परिसर उत्कृष्ट नक्काशीदार स्क्रीन खिड़कियों या जालियों से सजाया गया है।	82.25	[85, 90, 69, 85]	[-0.2771497089669753, 0.11939032096031973, -0.2788235577632166, 0.7509704179546899]	0.07859686804620444	en	hindi
After the king was cured, she requested him to build a temple immediately, but multiple architects declared that it would take months to build a temple complete with a shikhara.	राजा के ठीक होने के बाद, उसने उनसे तुरंत एक मंदिर का निर्माण करने का अनुरोध किया, लेकिन कई वास्तुकारों ने घोषणा की कि शिखर के साथ एक मंदिर का निर्माण पूरा करने में महीनों लगेंगे।	80.25	[100, 100, 59, 62]	[0.7546978603796021, 0.9045637206015503, -1.306446794975203, -1.2147889075686034]	-0.2154935303906635	en	hindi
It dominates the main quadrangle.	यह मुख्य चतुष्कोण पर हावी है।	83.75	[95, 95, 70, 75]	[0.4107486705974096, 0.511977020780935, -0.17606123404201798, -0.10370754966413329]	0.1607392269180483	en	hindi
The story depicted is one of the two major versions of the Nanda legend in the Buddhist tradition, one where Nanda wants to lead a sensuous life with the girl he had just wed and the Buddha takes him to heaven and later hell to show the spiritual dangers of a sensual life.	चित्रित कहानी बौद्ध परंपरा में नंदा कथा के दो प्रमुख संस्करणों में से एक है, एक जहां नंदा उस लड़की के साथ एक कामुक जीवन जीना चाहता है जिसकी उन्होंने अभी-अभी शादी की थी और बुद्ध उसे एक कामुक जीवन के आध्यात्मिक खतरों को दिखाने के लिए स्वर्ग और बाद में नरक ले जाता है।	79.25	[95, 90, 65, 67]	[0.4107486705974096, 0.11939032096031973, -0.6898728526480111, -0.7874499237591919]	-0.2367959462123684	en	hindi
Other favoured leafy greens are: tukulu (tender pumpkin leaves), patyud (colocassia leaves), rai ke patte (mustard greens) and mooli ke patte (radish leaves).	अन्य पत्तेदार हरियाली हैंः टुकुलू (कोमल कद्दू के पत्ते), पटयूड (कोलोकासिया के पत्ते), राई के पट्टे (सरसों के पत्ते) और मूली के पट्टे (मूली के पत्ते)।	71.25	[65, 65, 69, 86]	[-1.652946468095745, -1.8435431781427567, -0.2788235577632166, 0.8364382147165722]	-0.7347187473212865	en	hindi
The doms live a double life- while they are victims of prejudice and stigma owing to their vocation, they are also considered indispensable, and many people's pathway to liberation, because it is their job to provide the sacred fire that lights the funeral pyre.	राज्य दोहरी जिंदगी जीते हैं-जबकि वे अपने व्यवसाय के कारण पूर्वाग्रह और कलंक के शिकार हैं, उन्हें अपरिहार्य भी माना जाता है, और मुक्ति के लिए कई लोगों का मार्ग, क्योंकि यह पवित्र अग्नि प्रदान करना उनका काम है जो चिता को जलाती है।	73.0	[90, 80, 60, 62]	[0.06679948081521715, -0.6657830786809108, -1.2036844712540042, -1.2147889075686034]	-0.7543642441720753	en	hindi
Holi is a festival that celebrates happiness, colours, excitement, and most importantly camaraderie.	होली एक ऐसा त्यौहार है जो खुशियों, रंगों, उत्साह और सबसे महत्वपूर्ण सौहार्द का उत्सव है।	82.5	[90, 85, 65, 90]	[0.06679948081521715, -0.2731963788602956, -0.6898728526480111, 1.1783094017641014]	0.07050991276775295	en	hindi
More water structures were found in Daroji valley for agriculture.	कृषि के लिए दारोजी घाटी में और अधिक जल संरचनाएं पाई गईं।	83.0	[95, 95, 67, 75]	[0.4107486705974096, 0.511977020780935, -0.4843482052056139, -0.10370754966413329]	0.08366748412714936	en	hindi
Referred to as “bishop's weed”, Ajwain can be easily grown at home in a small flower pot.	बिशप की खरपतवार' के रूप में संदर्भित, अजवाइन को आसानी से एक छोटे से फूल के बर्तन में घर पर उगाया जा सकता है।	82.75	[90, 85, 76, 80]	[0.06679948081521715, -0.2731963788602956, 0.44051270828517375, 0.3236314341452783]	0.1394368110963434	en	hindi
During his reign, the Mughal Empire extended only from Delhi to Palam - a suburb of Delhi, which was aptly described in Persian as 'Sultanat-e-Shah Alam, Az Dilli ta Palam' (The Kingdom of Shah Alam is from Delhi to Palam only).	उनके शासनकाल के दौरान, मुगल साम्राज्य केवल दिल्ली से दिल्ली के उपनगर पालम तक फैला हुआ था, जिसे फारसी में 'सुल्तानत-ए-शाह आलम, आज दिल्ली ता पालम' (शाह आलम का साम्राज्य दिल्ली से केवल पालम तक है) के रूप में वर्णित किया गया था।	83.75	[90, 90, 79, 76]	[0.06679948081521715, 0.11939032096031973, 0.7487996794487697, -0.018239752902250973]	0.2291874320805139	en	hindi
A 30 m (100 ft) wide passage runs from north to south with the temples to its west and the monasteries to its east.	30 मीटर (100 फीट) चौड़ा मार्ग उत्तर से दक्षिण की ओर जाता है जिसके पश्चिम में मंदिर और पूर्व में मठ हैं।	83.0	[100, 100, 65, 67]	[0.7546978603796021, 0.9045637206015503, -0.6898728526480111, -0.7874499237591919]	0.04548470114348735	en	hindi
This legend is called the Kalyanasundara in Hindu texts.	इस किंवदंती को हिंदू ग्रंथों में कल्याणसुंदर कहा जाता है।	87.5	[100, 100, 72, 78]	[0.7546978603796021, 0.9045637206015503, 0.029463413400379262, 0.15269584062151367]	0.4603552087507614	en	hindi
The functional integrity of this system would also profit from opportunities to engage with neighbouring countries such as Nepal, China and Bhutan which share the wider ecosystem: the most obvious collaboration being with the Kanchenjunga Conservation Area in Nepal as this protected area is contiguous with Khangchendzonga National Park and Mt Khangchendzonga effectively straddles the border between the two countries.	इस प्रणाली की कार्यात्मक अखंडता को नेपाल, चीन और भूटान जैसे पड़ोसी देशों के साथ जुड़ने के अवसरों से भी लाभ होगा, जो व्यापक पारिस्थितिकी तंत्र को साझा करते हैंः सबसे स्पष्ट सहयोग नेपाल में कंचनजंगा संरक्षण क्षेत्र के साथ किया जा रहा है क्योंकि यह संरक्षित क्षेत्र कंचनजंगा राष्ट्रीय उद्यान और माउंट कंचनजंगा के साथ जुड़ा हुआ है।	74.25	[95, 75, 63, 64]	[0.4107486705974096, -1.058369778501526, -0.8953975000904084, -1.0438533140448387]	-0.6467179805098409	en	hindi
Some historians doubt the historicity of this legend, arguing that the Guhilas did not control Chittor before the reign of the later ruler Allata.	कुछ इतिहासकार इस किंवदंती की ऐतिहासिकता पर संदेह करते हैं, उनका तर्क है कि गुहिलाओं ने बाद के शासक अल्लाता के शासनकाल से पहले चित्तौड़ पर नियंत्रण नहीं किया था।	74.25	[90, 90, 59, 58]	[0.06679948081521715, 0.11939032096031973, -1.306446794975203, -1.5566600946161326]	-0.6692292719539497	en	hindi
Built in the early 13th century a few kilometres south of Delhi, the red sandstone tower of Qutb Minar is 72.5 m high, tapering from 2.75 m in diameter at its peak to 14.32 m at its base, and alternating angular and rounded flutings.	दिल्ली से कुछ किलोमीटर दक्षिण में 13वीं शताब्दी की शुरुआत में निर्मित कुतुब मीनार का लाल बलुआ पत्थर का टॉवर 72.5 मीटर ऊंचा है, जो अपने शीर्ष पर व्यास में 2.75 मीटर से कम होकर आधार पर 14.32 मीटर हो गया है।	72.0	[85, 80, 60, 63]	[-0.2771497089669753, -0.6657830786809108, -1.2036844712540042, -1.1293211108067212]	-0.8189845924271528	en	hindi
She brought the folk art to the modern Indian painting scene, which later went on to influence the famous artist, Jamini Roy.	उन्होंने लोक कला को आधुनिक भारतीय चित्रकला के दृश्य में लाया, जिसने बाद में प्रसिद्ध कलाकार जामिनी रॉय को प्रभावित किया।	88.75	[100, 100, 67, 88]	[0.7546978603796021, 0.9045637206015503, -0.4843482052056139, 1.007373808240337]	0.5455717960039689	en	hindi
The samrat yantra, for instance, which is a sundial, is claimed to tell the time to an accuracy of about two seconds in Jaipur local time.	उदाहरण के लिए, सम्राट यंत्र, जो एक धूप की घड़ी है, का दावा किया गया है कि वह जयपुर स्थानीय समय में लगभग दो सेकंड की सटीकता के साथ समय बताता है।	82.5	[95, 100, 67, 68]	[0.4107486705974096, 0.9045637206015503, -0.4843482052056139, -0.7019821269973096]	0.03224551474900914	en	hindi
Sumitranandan Pant to Kunwar Suresh Singh ji of Kalakankar, India on 21st August, 1977. A Letter from 30, Prithviraj Road New Delhi by Dada (laminated).	सुमित्रानंदन पंत को 21 अगस्त, 1977 को कलकंकर, भारत के कुंवर सुरेश सिंह जी को दादा द्वारा 30, पृथ्वीराज रोड, नई दिल्ली से एक पत्र (लैमिनेटेड)।	78.75	[85, 75, 80, 75]	[-0.2771497089669753, -1.058369778501526, 0.8515620031699683, -0.10370754966413329]	-0.1469162584906666	en	hindi
Pictorial art on walls and floors has been part of the domestic life of Gonds, specially among Pardhans since it is done with the construction and re- construction of each and every house, with local colors and materials like charcoal, coloured soil, plant sap, leaves, cow dung, lime stone powder, etc.	दीवारों और फर्श पर चित्रित कला गोंड के घरेलू जीवन का हिस्सा रही है, विशेष रूप से प्रधानों के बीच क्योंकि यह प्रत्येक घर के निर्माण और पुनर्निर्माण के साथ किया जाता है, जिसमें स्थानीय रंग और सामग्री जैसे कोयला, रंगीन मिट्टी, पौधे का रस, पत्तियां, गोबर, चूना पत्थर पाउडर आदि शामिल हैं।	84.5	[100, 100, 70, 68]	[0.7546978603796021, 0.9045637206015503, -0.17606123404201798, -0.7019821269973096]	0.1953045549854562	en	hindi
Thereafter, with urbanisation and economic development, India has witnessed a break up of traditional joint family into more nuclear-like families.	इसके बाद, शहरीकरण और आर्थिक विकास के साथ, भारत में पारंपरिक संयुक्त परिवार और अधिक परमाणु जैसे परिवारों में टूट गया है।	69.25	[75, 80, 60, 62]	[-0.9650480885313601, -0.6657830786809108, -1.2036844712540042, -1.2147889075686034]	-1.01232613650872	en	hindi
Hands are lost and a left ear is damaged.	हाथ टूट गए हैं और बाएं कान को नुकसान पहुंचा है।	90.75	[95, 95, 88, 85]	[0.4107486705974096, 0.511977020780935, 1.6736605929395574, 0.7509704179546899]	0.8368391755681479	en	hindi
Three unexploded bombs were also found and defused. The blasts took place between 5.30 a.m. and 6.00 a.m.	विस्फोट सुबह 5.30 बजे से सुबह 6.00 बजे के बीच हुए।	68.25	[55, 65, 78, 75]	[-2.34084484766013, -1.8435431781427567, 0.646037355727571, -0.10370754966413329]	-0.9105145549348621	en	hindi
Many interesting and colourful folk performances were presented to the audience by performers from the states of Madhya Pradesh, Gujarat, Rajasthan and Odisha.	मध्य प्रदेश, गुजरात, राजस्थान और ओडिशा राज्यों के कलाकारों द्वारा दर्शकों के सामने कई दिलचस्प और रंगारंग लोक प्रदर्शन प्रस्तुत किए गए।	89.25	[100, 100, 69, 88]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, 1.007373808240337]	0.5969529578645683	en	hindi
This is a Post Medieval handwritten Parwana of Nasiruddinyar Khan.	यह मध्यकाल के बाद नसीरुद्दीन खान का हस्तलिखित परवाना है।	80.75	[75, 80, 78, 90]	[-0.9650480885313601, -0.6657830786809108, 0.646037355727571, 1.1783094017641014]	0.04837889756985039	en	hindi
The figure on the side face is in badly damaged condition.	बगल के चेहरे की आकृति बुरी तरह से क्षतिग्रस्त है।	85.25	[90, 80, 76, 95]	[0.06679948081521715, -0.6657830786809108, 0.44051270828517375, 1.605648385573513]	0.3617943739982483	en	hindi
A Jesuit letter of 1678 mentions that, “He (Shivaji) constructed new ramparts around Gingee, dug ditches, erected towers and executed all the works with a perfection that the Europeans would be ashamed of.	1678 के एक जेसुइट पत्र में उल्लेख किया गया है कि, “उन्होंने (शिवाजी) गिंगी के आसपास नए प्राचीरों का निर्माण किया, गड्ढे खोदे, टॉवर बनाए और सभी कार्यों को एक पूर्णता के साथ निष्पादित किया जिससे यूरोपीय शर्मिंदा होंगे।	70.5	[80, 85, 59, 58]	[-0.6210988987491677, -0.2731963788602956, -1.306446794975203, -1.5566600946161326]	-0.9393505418001997	en	hindi
These craftsmen then contributed to the textile production in the city.	इन शिल्पकारों ने तब शहर में वस्त्र उत्पादन में योगदान दिया।	86.25	[100, 90, 65, 90]	[0.7546978603796021, 0.11939032096031973, -0.6898728526480111, 1.1783094017641014]	0.340631182614003	en	hindi
Cave 2, showing the extensive paint loss of many areas.	गुफा संख्या 2, कई क्षेत्रों में पेंट के व्यापक नुकसान को दर्शाती है।	81.25	[95, 90, 67, 73]	[0.4107486705974096, 0.11939032096031973, -0.4843482052056139, -0.27464314318789795]	-0.05721308920894562	en	hindi
The Western Ghats ecoregion has the largest Indian elephant population in the wild with an estimated 11,000 individuals across eight distinct populations.	पश्चिमी घाट पारिस्थितिकी क्षेत्र में आठ अलग-अलग आबादी में अनुमानित 11,000 व्यक्तियों के साथ जंगल में सबसे बड़ी भारतीय हाथी आबादी है।	82.25	[100, 95, 68, 66]	[0.7546978603796021, 0.511977020780935, -0.38158588148441525, -0.8729177205210742]	0.003042819788761891	en	hindi
Historical figures associated with Nalanda	नालंदा से जुड़ी ऐतिहासिक हस्तियां	87.75	[95, 100, 78, 78]	[0.4107486705974096, 0.9045637206015503, 0.646037355727571, 0.15269584062151367]	0.5285113968870112	en	hindi
Engraved a number BNS977 on the blade of sword.	तलवार के ब्लेड पर BNS 977 नंबर अंकित किया।	87.0	[95, 85, 78, 90]	[0.4107486705974096, -0.2731963788602956, 0.646037355727571, 1.1783094017641014]	0.4904747623071966	en	hindi
The CCTV evidence was used to identify and indict Kasab.	सीसीटीवी साक्ष्य का उपयोग कसाब की पहचान करने और उसे दोषी ठहराने के लिए किया गया था।	87.0	[100, 100, 75, 73]	[0.7546978603796021, 0.9045637206015503, 0.33775038456397516, -0.27464314318789795]	0.4305922055893074	en	hindi
Headdress missed and the ear, eyes are damaged.	सिर छूट जाता है और कान, आंखें क्षतिग्रस्त हो जाती हैं।	77.0	[70, 80, 73, 85]	[-1.3089972783135526, -0.6657830786809108, 0.1322257371215779, 0.7509704179546899]	-0.2728960504795489	en	hindi
The Sundarbans was originally measured (about 200 years ago) to be of about 16,700 square kilometres (6,400 sq mi).	सुंदरबन मूल रूप से (लगभग 200 साल पहले) लगभग 16,700 वर्ग किलोमीटर (6,400 वर्ग मील) का मापा गया था।	82.0	[100, 90, 70, 68]	[0.7546978603796021, 0.11939032096031973, -0.17606123404201798, -0.7019821269973096]	-0.0009887949248514327	en	hindi
The Vadodara copper-plate inscription (c. 812-813 CE) of Karkaraja II (a ruler of a Rashtrakuta branch of Gujarat) records the grant of a village in present-day Gujarat.	करकराजा द्वितीय (गुजरात की राष्ट्रकूट शाखा के शासक) के वडोदरा तांबा-प्लेट शिलालेख (812-813 सीई) में वर्तमान गुजरात में एक गांव के अनुदान का रिकॉर्ड है।	79.5	[95, 95, 65, 63]	[0.4107486705974096, 0.511977020780935, -0.6898728526480111, -1.1293211108067212]	-0.2241170680190969	en	hindi
The roll is then coated in breadcrumbs and deep-fried into golden-brown.	फिर रोल को ब्रेडक्रम्ब्स में लेपित किया जाता है और सुनहरे-भूरे रंग में डीप फ्राई किया जाता है।	85.25	[95, 95, 76, 75]	[0.4107486705974096, 0.511977020780935, 0.44051270828517375, -0.10370754966413329]	0.3148827124998462	en	hindi
Vishnu emerged from the pillar in the form of a man with a lion's head, and killed Hiranyakasipu.	विष्णु स्तंभ से एक शेर के सिर के साथ एक आदमी के रूप में उभरे, और हिरण्यकशिपु को मार डाला।	82.75	[90, 90, 77, 74]	[0.06679948081521715, 0.11939032096031973, 0.5432750320063724, -0.1891753464260156]	0.1350723718389734	en	hindi
Foreigners from Gandhara are otherwise known to have visited the region around the same time: in 115 BCE, the embassy of Heliodorus from Indo-Greek king Antialkidas to the court of the Sungas king Bhagabhadra in nearby Vidisha is recorded, in which Heliodorus established the Heliodorus pillar in a dedication to Vāsudeva.	गांधार के विदेशियों को अन्यथा उसी समय के आसपास इस क्षेत्र का दौरा करने के लिए जाना जाता हैः 115 ईसा पूर्व में, इंडो-ग्रीक राजा एंटिलकिडस से लेकर पास के विदिशा में सुंग राजा भगभद्र के दरबार में हेलियोडोरस का दूतावास दर्ज किया गया है, जिसमें हेलियोडोरस ने वाइमेसुदेव को समर्पित करते हुए हेलियोडोरस स्तंभ की स्थापना की थी।	79.25	[90, 80, 72, 75]	[0.06679948081521715, -0.6657830786809108, 0.029463413400379262, -0.10370754966413329]	-0.1683069335323619	en	hindi
The nose is damaged and the left ear is missing.	नाक खराब हो गई है और बायां कान गायब है।	88.0	[90, 90, 92, 80]	[0.06679948081521715, 0.11939032096031973, 2.084709887824352, 0.3236314341452783]	0.6486327809362917	en	hindi
Numerous scene refer to the temptation of the Buddha, when he was confronted with the seductive daughters of Mara and with his army of demons.	कई दृश्य बुद्ध के प्रलोभन का उल्लेख करते हैं, जब उनका सामना मारा की लुभावनी बेटियों और उनकी राक्षसों की सेना से हुआ था।	85.0	[100, 100, 71, 69]	[0.7546978603796021, 0.9045637206015503, -0.07329891032081937, -0.6165143302354272]	0.2423620851062264	en	hindi
Rana Kumbha and clan	राणा कुम्भा और कबीला	82.25	[100, 90, 67, 72]	[0.7546978603796021, 0.11939032096031973, -0.4843482052056139, -0.3601109399497802]	0.007407259046131931	en	hindi
The integrity of use has been maintained and from the outset the lines have been used for large-scale and permanent transport, with all the characteristics associated with railway disenclavement of mountain areas.	उपयोग की अखंडता को बनाए रखा गया है और शुरुआत से ही इन लाइनों का उपयोग बड़े पैमाने पर और स्थायी परिवहन के लिए किया गया है, जिसमें पर्वतीय क्षेत्रों के रेलवे विघटन से जुड़ी सभी विशेषताएं शामिल हैं।	82.0	[100, 100, 65, 63]	[0.7546978603796021, 0.9045637206015503, -0.6898728526480111, -1.1293211108067212]	-0.03998309561839497	en	hindi
Bunch of 24 Conch Shell material beads, found in Kaushambi, Uttar Pradesh, India.	कौशांबी, उत्तर प्रदेश, भारत में पाए गए 24 शंख सामग्री के मनकों का समूह।	87.5	[100, 95, 65, 90]	[0.7546978603796021, 0.511977020780935, -0.6898728526480111, 1.1783094017641014]	0.4387778575691568	en	hindi
"The Chota Char Dham Railway has two different Y-shaped railways, comprising thefe our individual rail lines: the Doiwala–Dehradun–Uttarkashi–Maneri Gangotri Railway, a 131 km (81 mi) route; the Uttarkashi–Palar Yamunotri Railway, a 22 km (14 mi) route with ""Y"" fork connection at Uttarkashi from the Gangotri railway above; the Karnaprayag–Saikot–Sonprayag Kedarnath Railway, a 99 km (60 mi) route; and Saikot–Joshimath Badrinath Railway, a 75 km (45 mi) with ""Y"" fork connection at Saikot from the Kedarnath railway above."	छोटा चार धाम रेलवे में दो अलग-अलग वाई-आकार की रेलवे लाइनें हैंः दोईवाला-देहरादून-उत्तरकाशी-मनेरी गंगोत्री रेलवे, 131 किमी (81 मील) मार्ग पर उत्तरकाशी-पलर यमुनोत्री रेलवे, 22 किमी (14 मील) मार्ग पर गंगोत्री रेलवे से उत्तरकाशी में वाई फोर्क कनेक्शन के साथ कर्णप्रयाग-सैकोट-सोनप्रयाग केदारनाथ रेलवे, 99 किमी (60 मील) मार्ग पर रेलवे के ऊपर से सैकोट-केदारनाथ में वाई फोर्क कनेक्शन के साथ और 75 किमी (45 मील) मार्ग पर साइकोट-जोशीमठ-बद्रीनाथ रेलवे।	79.75	[90, 90, 69, 70]	[0.06679948081521715, 0.11939032096031973, -0.2788235577632166, -0.5310465334735449]	-0.1559200723653061	en	hindi
The second phase of construction at the Ajanta Caves site began in the 5th century.	अजंता गुफा स्थल पर निर्माण का दूसरा चरण 5 वीं शताब्दी में शुरू हुआ।	83.75	[100, 100, 69, 66]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, -0.8729177205210742]	0.1268800756742154	en	hindi
The 'madhyalata' is covered with 'jala' composed of interlacing 'Chandrasalikas'.	मध्यलता को 'जाला' से ढंका गया है जो 'चंद्रशेखर' से बना है।	70.75	[65, 70, 78, 70]	[-1.652946468095745, -1.4509564783221414, 0.646037355727571, -0.5310465334735449]	-0.747228031040965	en	hindi
Its nose and ears have been lost.	उसकी नाक और कान खो चुके हैं।	88.5	[90, 90, 89, 85]	[0.06679948081521715, 0.11939032096031973, 1.776422916660756, 0.7509704179546899]	0.6783957840977457	en	hindi
