original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
You may get a slight increase in burning when you first apply the treatment, but this only lasts a few minutes.	जेव्हा तुम्ही प्रथम उपचार कराल तेव्हा तुम्हाला जळण्याच्या प्रमाणात किंचित वाढ होईल, परंतु हे केवळ काही मिनिटांपुरतेच टिकते.	39.0	40 38 39	0.233025 -2.216465 -0.991720	-0.991719868	en	marathi
These medications can be used to treat painful conditions, prevent pain during a procedure or operation, or relieve pain after surgery.	या औषधांचा वापर वेदनादायक परिस्थितीवर उपचार करण्यासाठी, प्रक्रिया किंवा शस्त्रक्रियेदरम्यान वेदना रोखण्यासाठी किंवा शस्त्रक्रियेनंतर वेदना कमी करण्यासाठी केला जाऊ शकतो.	68.66666666666667	66 69 71	-1.185169 0.274824 1.248152	0.112602195	en	marathi
If you want to switch, you'll usually start taking the new one at a low dose and slowly build up the dose while you are still taking carbamazepine.	जर तुम्हाला स्विच करायचे असेल तर तुम्ही सहसा कमी डोसवर नवीन डोस घ्यायला सुरवात कराल आणि कार्बामाजेपाइन घेत असताना हळूहळू डोस तयार कराल.	39.0	40 38 39	0.021193 -2.428297 -1.203552	-1.203551991	en	marathi
To treat anaemia, the usual dose for adults and children over 1 year old is 5mg, taken once a day, for 4 months.	एनिमियावर उपचार करण्यासाठी एक वर्षापेक्षा जास्त वयाच्या प्रौढ आणि मुलांसाठी 5 मिलिग्रॅम हा डोस चार महिन्यांसाठी दिवसातून एकदा घेतला जातो.	87.66666666666667	88 86 89	0.989555 -0.614012 1.791339	0.722294256	en	marathi
You'll also be asked to sign a consent form to confirm you agree to have the operation and that you understand what's involved, including the potential risks.	ऑपरेशन करण्यासाठी आपण सहमत आहात आणि संभाव्य जोखीमांसह यात काय समाविष्ट आहे हे समजून घेण्यासाठी आपल्याला संमती फॉर्मवर स्वाक्षरी करण्यास सांगितले जाईल.	54.666666666666664	51 55 58	-1.319796 0.075176 1.121405	-0.041071541	en	marathi
The result will take up to 2 weeks to come through after a blood sample is taken, but this may not happen at your first appointment.	रक्ताचे नमुने घेतल्यानंतर निकाल येण्यास दोन आठवडे लागतील, परंतु हे कदाचित तुमच्या पहिल्या भेटीत होणार नाही.	69.0	70 68 69	1.367928 -1.081562 0.143183	0.143182955	en	marathi
You can become infected if you come into contact with contaminated water – for example, when paddling, swimming or washing – and the tiny worms burrow into your skin.	दूषित पाण्याच्या संपर्कात आल्यास-उदाहरणार्थ, पॅडिंग करताना, पोहताना किंवा धुताना-आणि लहान कीटक आपल्या त्वचेमध्ये घुसतात तेव्हा आपल्याला संसर्ग होऊ शकतो.	77.66666666666667	75 77 81	-0.718093 0.083691 1.687258	0.350952188	en	marathi
Fatty food can increase the amount of lercanidipine your body takes in and make you more likely to have side effects.	चरबीयुक्त आहारामुळे शरीरातील कर्करोगाचे प्रमाण वाढते आणि त्याचे दुष्परिणाम होण्याची शक्यता वाढते.	39.0	40 38 39	0.030935 -2.418555 -1.193810	-1.193809943	en	marathi
However, older people, young children and those with a weakened immune system may develop a rash on their head and neck.	तथापि, वृद्ध, लहान मुले आणि ज्यांची रोगप्रतिकारक शक्ती कमी आहे त्यांना डोके आणि मानेवर पुरळ येऊ शकते.	70.0	73 69 68	1.524625 -0.327015 -0.789925	0.135894791	en	marathi
Life expectancy is generally shorter than normal for people with hereditary ataxia, although some people can live well into their 50s, 60s or beyond.	आनुवंशिक अटाक्सिया असलेल्या लोकांसाठी आयुर्मान सामान्यतः सामान्य पेक्षा कमी असते, जरी काही लोक 50,60 किंवा त्यापेक्षा जास्त आयुष्य जगू शकतात.	49.0	50 48 49	0.903675 -1.545815 -0.321070	-0.321070051	en	marathi
A doctor or nurse will usually give you a prescription for the lidocaine cream or the cream itself ahead of your appointment.	डॉक्टर किंवा नर्स सहसा तुमच्या भेटीच्या आधी लिडोकेन क्रीम किंवा क्रीमचे प्रिस्क्रिप्शन देतील.	69.0	70 68 69	1.418874 -1.030616 0.194129	0.194128899	en	marathi
If you need to stop taking this medicine, your doctor or specialist will reduce your dose gradually.	जर तुम्हाला हे औषध घेणे थांबवायचे असेल तर तुमचे डॉक्टर किंवा तज्ञ हळूहळू डोस कमी करतील.	56.666666666666664	54 56 60	-1.216378 -0.414595 1.188973	-0.147333324	en	marathi
It may be best not to drink alcohol while taking morphine as drinking alcohol while you're on morphine may make you feel more sleepy or increase the risk of serious side effects.	आपण मॉर्फिन वापरत असताना अल्कोहोल म्हणून मॉर्फिन सेवन न केल्यास आपल्याला अधिक झोप येऊ शकते किंवा गंभीर दुष्परिणामांचा धोका वाढू शकतो.	52.666666666666664	54 50 54	0.620858 -1.500462 0.620858	-0.08624889	en	marathi
People with the condition can also develop a number of related conditions, including diabetes, thin, weakened bones (osteoporosis), infertility in males, and liver problems.	मधुमेह, पातळ, कमकुवत हाडे (ऑस्टिओपोरोसिस), पुरुषांमध्ये वंध्यत्व आणि यकृताच्या समस्यांसह अनेक संबंधित आजार देखील उद्भवू शकतात.	45.0	46 47 42	-3.678339	-1.226112805	en	marathi
Problems with confidence and self-esteem are common in people with vitiligo, particularly if it affects areas of skin that are frequently exposed.	व्हिटिलिगो असलेल्या लोकांमध्ये आत्मविश्वास आणि आत्मसन्मानाची समस्या सामान्य आहे, विशेषतः वारंवार उघड्यावर येणाऱ्या त्वचेच्या भागावर याचा परिणाम होतो.	69.66666666666667	69 72 68	-0.324899 1.440146 -0.913248	0.067332855	en	marathi
Signs in older children include the eye appearing red, sore or swollen, and some loss of vision in the affected eye.	लहान मुलांमध्ये लाल, दाह किंवा सूज येणे आणि प्रभावित डोळ्यात काही प्रमाणात दृष्टी गमावणे ही लक्षणे आहेत.	67.33333333333333	66 71 65	-0.494519 1.410483 -0.875519	0.013481693	en	marathi
It might help to take your carbamazepine after you've had a meal or snack.	जेवणानंतर किंवा नाश्ता केल्यावर कार्बामाझापाइन घेण्यास मदत होऊ शकते.	69.0	70 68 69	1.241003 -1.208487 0.016258	0.016258202	en	marathi
Wash and dry your finger and the splint using soap and water.	साबण आणि पाण्याने आपले बोट धुवून कोरडे करा.	51.666666666666664	53 52 50	0.682769 -1.401537 0.685564	-0.011067987	en	marathi
Some antacids also contain other medicines, such as an alginate (which coats your gullet with a protective layer) and simeticone (which reduces flatulence).	काही अँटीऍसिडमध्ये इतर औषधे देखील असतात, जसे की अल्जिनेट (जे संरक्षक आच्छादनाने तुमच्या गुलेटला आच्छादित करते) आणि सिमेटिकोन (जे फ्लॅटलनेस कमी करते).	55.0	54 53 58	-0.557165 -1.020075 1.294475	-0.094254657	en	marathi
If you find you need to take naproxen very often or you're taking doses higher than recommended, talk to your doctor about your pain.	जर तुम्हाला वारंवार नेप्रॉक्सन घेण्याची गरज भासली किंवा तुम्ही शिफारसीपेक्षा जास्त डोस घेत असाल तर तुमच्या वेदना डॉक्टरांना सांगा.	49.0	50 48 49	0.962830 -1.486659 -0.261915	-0.26191459	en	marathi
If you're taking it for anxiety, there do not seem to be any lasting harmful effects if you take it for several months or years.	जर तुम्ही त्याकडे चिंतेच्या दृष्टीकोनातून पाहत असाल, तर अनेक महिने किंवा वर्षे त्याचा वापर केल्यास कोणतेही कायमस्वरूपी दुष्परिणाम दिसून येत नाहीत.	78.0	84 75 75	1.619512 -0.501809 -0.501809	0.205298052	en	marathi
Headache – make sure you rest and drink plenty of fluids.	डोकेदुखी-आराम करा आणि भरपूर पाणी प्या.	49.0	50 48 49	0.884560 -1.564930 -0.340185	-0.340185159	en	marathi
Perindopril starts to work within a few hours to reduce high blood pressure but it may take up to a month to achieve its full effect.	उच्च रक्तदाब कमी करण्यासाठी पेरिंडोप्रिल काही तासांतच काम करण्यास सुरुवात करते परंतु त्याचा पूर्ण परिणाम साध्य करण्यासाठी एक महिना लागू शकतो.	68.0	71 68 65	1.280867 0.056122 -1.168622	0.056122373	en	marathi
Lithium can make you drowsy so it's best to stop drinking alcohol during the first few days of taking lithium, or if your dose is increased.	लिथियममुळे तुम्हाला झोप येऊ शकते, त्यामुळे लिथियम घेण्याच्या सुरुवातीच्या काही दिवसांमध्ये किंवा डोस वाढवताना मद्यपान करणे बंद करणे चांगले आहे.	45.333333333333336	43 45 48	-1.385242 -0.411914 1.048079	-0.249692421	en	marathi
For example, if your appendix bursts as a result of appendicitis, bacteria can spread inside your tummy (abdomen) and cause an abscess to form.	उदाहरणार्थ, अॅपेन्डिसाइटीसमुळे तुमच्या पोटात (पोटात) जीवाणू पसरू शकतात आणि फोड निर्माण होऊ शकतात.	39.0	40 38 39	0.619246 -1.830244 -0.605499	-0.605499155	en	marathi
It's important to be able to recognise and treat hyperglycaemia, as it can lead to serious health problems if left untreated.	हायपरग्लायसेमिया ओळखणे आणि त्यावर उपचार करणे महत्वाचे आहे कारण उपचार न केल्यास गंभीर आरोग्य समस्या उद्भवू शकतात.	69.0	70 68 69	1.271813 -1.177676 0.047069	0.047068559	en	marathi
If you need to take ibuprofen for more than 6 months, your doctor may prescribe a medicine to protect your stomach from any side effects.	जर तुम्हाला सहा महिन्यांपेक्षा जास्त काळ आयबुप्रोफेन घ्यायची गरज भासली तर तुमच्या डॉक्टरांनी पोटाच्या संरक्षणासाठी कोणतेही औषध लिहून द्यावे.	57.0	57 61 53	-0.192838 1.031906 -1.417583	-0.192838444	en	marathi
As the condition progresses, the symptoms of parkinson's disease can get worse and it can become increasingly difficult to carry out everyday activities without help.	परिस्थिती जसजशी सुधारत जाते तसतशी पार्किन्सन्स आजाराची लक्षणे अधिक बिघडू शकतात आणि मदतीशिवाय दैनंदिन कामे करणे कठीण होऊ शकते.	69.0	70 68 69	1.270219 -1.179270 0.045475	0.045474525	en	marathi
It may help to talk to your doctor, family and friends, or partner about what you're thinking and how you're feeling.	तुमच्या डॉक्टर, नातेवाईक आणि मित्रांशी, किंवा जोडीदाराशी तुम्ही काय विचार करत आहात आणि तुम्हाला कसे वाटत आहे याविषयी चर्चा करणे उपयुक्त ठरेल.	88.0	88 87 89	0.600672 -0.624073 1.825417	0.600672344	en	marathi
Some broken bones are more serious than others – it depends on the location of the fracture, how the bone has broken, and whether there's any damage to the surrounding tissue.	काही तुटलेली हाडे इतरांपेक्षा अधिक गंभीर असतात-ती फ्रॅक्चरचे स्थान, हाड कशी मोडली आहे आणि आजूबाजूच्या पेशींना काही नुकसान झाले आहे का यावर अवलंबून असते.	39.0	40 38 39	0.517964 -1.931526 -0.706781	-0.70678126	en	marathi
If you go to a place that offers pregnancy counselling and you're not sure if they will refer you for an abortion, ask if they refer people for an abortion.	जर तुम्ही गर्भावस्थेचे समुपदेशन करणाऱ्या ठिकाणी जाल आणि तुम्हाला खात्री नसेल की ते तुम्हाला गर्भपातासाठी विचारतील, तर तुम्ही गर्भपातासाठी विचारता का?	39.0	40 38 39	0.586111 -1.863379 -0.638634	-0.638634252	en	marathi
If you take risedronate first thing in the morning, when you get up, wait for at least 30 minutes before taking your other medicines.	जर तुम्ही सकाळी उठून पहिल्यांदा एखादी औषधे घेत असाल, तर दुसरी औषधे घेण्यापूर्वी किमान 30 मिनिटे थांबा.	69.0	70 68 69	1.245962 -1.203527 0.021217	0.021217401	en	marathi
This can happen in sudden steps, with periods in between where the symptoms do not change much, but it's difficult to predict when this will happen.	हे अचानक टप्प्याटप्प्याने होऊ शकते, ज्यामध्ये लक्षणे फारशी बदलत नाहीत, परंतु हे केव्हा होईल हे सांगणे कठीण आहे.	69.0	70 68 69	1.320950 -1.128539 0.096205	0.096205431	en	marathi
Surfacing too quickly or holding your breath while you swim to the surface can cause the air in your lungs to expand.	पृष्ठभागावर पोहताना खूप लवकर किंवा श्वास रोखून ठेवल्यास फुफ्फुसातील हवा वाढू शकते.	69.0	70 68 69	1.283086 -1.166404 0.058341	0.058340943	en	marathi
To do this, turn the cap clockwise while gently pressing the cap down until a click sound is heard and the cap is fully closed.	हे करण्यासाठी, एक क्लिक आवाज येईपर्यंत आणि कॅप पूर्णपणे बंद होईपर्यंत कॅप हळूहळू दाबून कॅप घड्याळाच्या दिशेने वळवा.	69.0	65 74 68	0.060971 0.171336 -0.045280	0.062342325	en	marathi
You may also need to make sure someone's with you most of the time in case you need help during an attack.	एखाद्या हल्ल्याच्या वेळी तुम्हाला मदतीची गरज भासली तर बहुतांश वेळा तुम्हाला कुणीतरी तुमच्याबरोबर आहे याची खात्री करून घ्यावी लागेल.	44.666666666666664	46 42 46	0.182474 -1.938847 0.182474	-0.524632982	en	marathi
Because peeing can be very painful, urine can build up in your bladder, causing pain in your lower tummy (abdomen) and not being able to pee at all.	मूत्र विसर्जनामुळे खूप वेदना होऊ शकतात, मूत्राशयात मूत्र तयार होते, ज्यामुळे तुमच्या खालच्या पोटात (पोटात) वेदना होतात आणि मूत्र विसर्जित करणे शक्य होत नाही.	69.0	70 68 69	1.413820 -1.035670 0.189075	0.18907521	en	marathi
If you’re 55 years old or over, or of african caribbean or black african origin, you’ll usually be offered a calcium channel blocker.	जर तुमचे वय ५५ वर्षे किंवा त्याहून अधिक असेल, किंवा आफ्रिकन कॅरिबीयन किंवा काळ्या आफ्रिकन वंशाचे असतील, तर तुम्हाला कॅल्शियम चॅनेल ब्लॉकर दिला जाईल.	69.0	70 68 69	1.248113 -1.201376 0.023369	0.02336857	en	marathi
But older women are most at risk because osteoporosis is often associated with the hormonal changes that occur during the menopause.	परंतु वृद्ध महिलांना सर्वात जास्त धोका असतो कारण रजोनिवृत्तीच्या वेळी होणाऱ्या हार्मोनल बदलांशी ऑस्टियोपोरोसिस जोडला जातो.	68.66666666666667	73 66 67	1.528353 -0.736135 -0.412637	0.126527084	en	marathi
This may be when you notice symptoms, such as coughing, wheezing, shortness of breath and tightness in the chest or you know that you are going to do an activity that can make you breathless, for example climbing stairs or sport.	जेव्हा तुम्हाला खोकला, घसा खवखवणे, श्वास घेण्यास त्रास होणे आणि छातीत घसा खवखवणे अशी लक्षणे दिसतील किंवा तुम्हाला माहित असेल की तुम्ही एखादी कृती करणार आहात ज्यामुळे तुम्हाला श्वास घेण्यास त्रास होईल, उदाहरणार्थ पायऱ्या चढणे किंवा खेळ.	39.0	40 38 39	0.543789 -1.905701 -0.680956	-0.680956115	en	marathi
But in acute lymphoblastic leukaemia, large numbers of white blood cells are released before they are ready.	पण तीव्र लिम्फोब्लास्टिक ल्युकेमियामध्ये, मोठ्या संख्येने पांढऱ्या रक्त पेशी तयार होण्यापूर्वी सोडल्या जातात.	49.0	50 48 49	0.736239 -1.713250 -0.488506	-0.488505528	en	marathi
If the affected area has still not healed after a total of 10 days, stop using the cream and tell your doctor.	जर बाधित क्षेत्र 10 दिवसांनंतरही बरे झाले नसेल तर क्रीम वापरणे बंद करा आणि आपल्या डॉक्टरांना सांगा.	59.0	60 58 59	1.223675 -1.225814 -0.001069	-0.001069458	en	marathi
Your dietitian will provide detailed instructions, but the aim is to replace milk and food containing protein with special high-sugar drinks.	तुमचे आहारतज्ञ तपशीलवार सूचना देतील, परंतु प्रोटीनयुक्त दूध आणि खाद्यपदार्थांच्या जागी विशेष साखर पेय आणण्याचे उद्दिष्ट आहे.	69.0	70 68 69	1.247599 -1.201891 0.022854	0.022853851	en	marathi
During the period of infection, there were 8,098 reported cases of sars and 774 deaths.	संसर्गाच्या काळात, 8,098 सारचे रुग्ण आढळले आणि 774 जणांचा मृत्यू झाला.	87.66666666666667	88 86 89	0.953696 -0.649872 1.755480	0.686434557	en	marathi
You should try to stop smoking or drinking alcohol in the weeks before surgery, as doing so will reduce your risk of developing complications.	शस्त्रक्रियेच्या काही आठवड्यांपूर्वी तुम्ही धूम्रपान किंवा मद्यपान करणे बंद करण्याचा प्रयत्न केला पाहिजे, कारण असे केल्याने तुम्हाला गुंतागुंत होण्याची शक्यता कमी होईल.	79.0	78 80 79	-0.784045 1.665445 0.440700	0.440700166	en	marathi
If you feel unwell after returning from a country that has malaria, as well as having a risk ofika virus transmission, you should seek urgent (same day) advice to help rule out a malaria diagnosis.	मलेरिया असलेल्या देशातून परत आल्यानंतर आणि ओफिका विषाणूचा संसर्ग होण्याचा धोका असल्यास, मलेरियाचे निदान टाळण्यासाठी तातडीने (त्याच दिवशी) सल्ला घ्यावा.	59.0	60 58 59	1.078721 -1.370768 -0.146024	-0.146023615	en	marathi
Your doctor might prescribe a high dose of folic acid (5mg a day) for you to take during the first 12 weeks of pregnancy.	गर्भधारणेच्या पहिल्या 12 आठवड्यांमध्ये तुमचा डॉक्टर तुम्हाला फॉलिक अॅसिडचा उच्च डोस (दिवसाला 5 मिलिग्रॅम) घेण्यास सांगू शकतो.	87.66666666666667	88 86 89	0.922154 -0.681413 1.723938	0.654893206	en	marathi
Pseudoephedrine works by narrowing the blood vessels in your nose, but it also narrows the blood vessels in other parts of your body.	सूडोइफेड्रिन नाकातील रक्तवाहिन्यांना संकुचित करून काम करते, परंतु ते शरीराच्या इतर भागातील रक्तवाहिन्यांनाही संकुचित करते.	69.0	70 68 69	1.329786 -1.119703 0.105042	0.105041546	en	marathi
Depending on the reason you take lansoprazole, you may take a higher dose to begin with, usually for a month or two.	लॅन्सोप्राझोल घेण्याच्या कारणावर अवलंबून, तुम्ही सुरवातीला एक किंवा दोन महिन्यांसाठी जास्त डोस घेऊ शकता.	69.0	70 68 69	1.294860 -1.154630 0.070115	0.070114863	en	marathi
Feeling dizzy – stop what you're doing and sit or lie down until you feel better.	चक्कर येणे-तुम्ही जे करत आहात ते थांबवा आणि जोपर्यंत तुम्हाला बरे वाटत नाही तोपर्यंत बसा किंवा झोपा.	87.66666666666667	88 86 89	0.818542 -0.785026 1.620326	0.551280655	en	marathi
You may also be at risk of developing an arrhythmia if your heart tissue is damaged because of an illness – for example, if you have had a heart attack or have heart failure.	एखाद्या आजारपणामुळे हृदयविकाराच्या पेशींचे नुकसान झाल्यास-उदाहरणार्थ, तुम्हाला हृदयविकाराचा झटका आला असेल किंवा हृदयविकाराचा झटका आला असेल तर तुम्हाला एरिथमियाचा धोका असू शकतो.	45.333333333333336	44 47 45	-1.328880 1.076471 -0.527096	-0.259834918	en	marathi
For hay fever, it's best to use them from 1 to 2 weeks before you think your symptoms will start, as they can take a few days to work.	जर ताप आला तर त्याची लक्षणे दिसू लागण्यापूर्वी 1 ते 2 आठवडे त्याचा वापर करणे उत्तम. कारण त्याला काही दिवस लागतील.	39.0	40 38 39	0.340173 -2.109317 -0.884572	-0.884572087	en	marathi
However, it may take up to 4 weeks for lansoprazole to work properly so you may still have some acid symptoms during this time.	तथापि, लॅन्सोप्राझोल योग्य प्रकारे काम करण्यासाठी 4 आठवडे लागू शकतात जेणेकरून या काळात आपल्याला अजूनही काही ऍसिड लक्षणे असू शकतात.	87.66666666666667	88 86 89	0.805380 -0.798187 1.607164	0.538118842	en	marathi
Feeling sleepy and a lack of energy – do not drive or use tools or machinery.	झोप लागणे आणि उर्जेची कमतरता जाणवणे-गाडी चालवताना किंवा उपकरणे किंवा मशीनरीचा वापर करू नका.	59.0	60 58 59	1.092320 -1.357169 -0.132424	-0.132424412	en	marathi
The surface of the eyes can also sometimes be affected, which can cause corneal ulcers and vision problems if not treated quickly.	डोळ्यांच्या पृष्ठभागावरही कधीकधी परिणाम होऊ शकतो, ज्यामुळे कॉर्नियल अल्सर आणि दृष्टीचा त्रास होऊ शकतो.	69.0	70 68 69	1.423702 -1.025787 0.198957	0.198957433	en	marathi
However, it is recommended that benzydamine is used for short periods only (a few days).	तथापि, असे सूचित केले जाते की बेंझायडॅमाइन केवळ अल्प कालावधीसाठी (काही दिवस) वापरले जाते.	79.0	78 80 79	-0.848023 1.601467 0.376722	0.376721959	en	marathi
Although it's uncommon, vitamin b12 or folate deficiency (with or without anaemia) can lead to complications, particularly if you have been deficient in vitamin b12 or folate for some time.	हे असामान्य असले तरी, व्हिटॅमिन बी 12 किंवा फोलेट कमतरता (ऍनिमियासह किंवा विना) यामुळे गुंतागुंत होऊ शकते, विशेषतः जर आपण काही काळासाठी व्हिटॅमिन बी 12 किंवा फोलेट कमी केले असेल.	57.333333333333336	60 55 57	1.119264 -1.314058 -0.340729	-0.178507707	en	marathi
In some areas, women aged 47 to 49 and 71 to 73 are also invited for screening as part of a study looking at whether the age range for breast screening should be extended.	काही भागांमध्ये 47 ते 49 आणि 71 ते 73 वयोगटातील महिलांनाही स्तनाच्या तपासणीसाठी आमंत्रित करण्यात आले आहे.	39.0	40 38 39	0.476742 -1.972748 -0.748003	-0.748002976	en	marathi
But for safety your doctor will only advise you to take it in pregnancy if the benefits of the medicine outweigh the risks.	परंतु सुरक्षिततेसाठी जर औषधाचे फायदे जोखीम पेक्षा जास्त असतील तर डॉक्टर गर्भधारणेच्या काळात त्याचा वापर करण्याचा सल्ला देतील.	39.0	40 38 39	0.647350 -1.802140 -0.577395	-0.577394937	en	marathi
People need salt in their diet but eating too much salt is the biggest cause of high blood pressure - the more salt you eat, the higher your blood pressure will be.	लोकांना त्यांच्या आहारात मीठाची गरज असते परंतु जास्त मीठ खाणे हे उच्च रक्तदाबाचे सर्वात मोठे कारण आहे-जेवढे मीठ खाल तेवढे तुमचा रक्तदाब वाढेल.	79.0	78 80 79	-0.974019 1.475471 0.250726	0.250725979	en	marathi
An adenoidectomy is done under general anaesthetic, so your child will be asleep during the operation and will not feel any pain.	अॅडेनॉयडेक्टॉमी जनरल ऍनेस्थेशिया अंतर्गत केली जाते, त्यामुळे शस्त्रक्रियेदरम्यान तुमचा मुलगा झोपलेला असेल आणि त्याला कोणत्याही वेदना जाणवणार नाहीत.	49.0	50 48 49	1.017480 -1.432010 -0.207265	-0.207265216	en	marathi
You will not hear the sound waves produced by the probe, but you may hear a swishing noise during the scan.	तुम्हाला तपासणीमुळे निर्माण होणारी ध्वनी लाटा ऐकू येणार नाहीत, परंतु स्कॅन करताना तुम्हाला हलक्या आवाजाचा आवाज ऐकू येईल.	69.0	70 68 69	1.272792 -1.176698 0.048047	0.048047266	en	marathi
Doctors don't tend to use the term "throat cancer", as the throat (pharynx) includes many different parts that can be affected by cancer.	डॉक्टर ‘घशाचा कर्करोग’ हा शब्द वापरत नाहीत, कारण घशात (ग्रसणी) कर्करोगाचा परिणाम होऊ शकणारे अनेक वेगवेगळे भाग असतात.	79.0	78 80 79	-0.762208 1.687282 0.462537	0.462536803	en	marathi
If you're 55 or older, or you're any age and of african caribbean or black african origin, you'll usually be offered a calcium channel blocker.	जर तुमचे वय 55 किंवा त्यापेक्षा जास्त असेल, किंवा तुमचे वय कोणतेही असेल आणि आफ्रिकन कॅरिबीन किंवा काळ्या आफ्रिकन वंशाचे असेल, तर तुम्हाला सामान्यतः कॅल्शियम चॅनेल ब्लॉकर दिला जाईल.	87.66666666666667	88 86 89	0.890549 -0.713019 1.692332	0.623287439	en	marathi
For long-term skin problems, such as eczema and psoriasis, you may need to use the medicine for longer under the supervision of a doctor.	दीर्घकालीन त्वचेच्या समस्या जसे की एक्झिमा आणि सोरायसिससाठी तुम्हाला डॉक्टरांच्या देखरेखीखाली औषधांचा वापर करावा लागू शकतो.	69.0	70 68 69	1.352666 -1.096823 0.127922	0.127921611	en	marathi
This involves looking at images made up of dots in 2 different colours.	यात दोन वेगवेगळ्या रंगात बिंदूंनी बनवलेल्या प्रतिमा पाहणे समाविष्ट आहे.	58.0	57 58 59	-1.338688 -0.113943 1.110802	-0.113942823	en	marathi
If the eardrum is too rigid – for example, because there is fluid behind it (glue ear) – sounds will bounce back off the eardrum instead of passing through it.	जर कर्णपटल खूप कडक असेल-उदाहरणार्थ, त्याच्या मागे द्रव आहे (गोंद कान)-आवाज त्यामधून जाण्याऐवजी कर्णपटलातून बाहेर पडेल.	79.0	78 80 79	-1.015260 1.434229 0.209484	0.209484462	en	marathi
Peeing more than normal - it's nothing to worry about but, if it's inconvenient for you, change the time you take indapamide to one that better suits you, provided it's no later than 4pm.	सामान्यपेक्षा जास्त मूत्र विसर्जन-काळजी करण्यासारखे काहीच नाही, परंतु, जर तुम्हाला असुविधाजनक वाटत असेल, तर तुम्ही इंडापामाईड घेण्याचा वेळ बदलू शकता, जर तो संध्याकाळी 4 वाजेपर्यंत असेल तर तो तुमच्यासाठी अधिक योग्य असेल.	55.333333333333336	61 53 52	1.367041 -0.619213 -0.867495	-0.039888962	en	marathi
It's important to include as much detail as possible, particularly any brand name or manufacturer's details relating to the herbal medicine.	शक्य तितके तपशील समाविष्ट करणे महत्वाचे आहे, विशेषतः कोणत्याही ब्रँड नेम किंवा वनौषधीशी संबंधित उत्पादकाचे तपशील.	87.66666666666667	88 86 89	0.825622 -0.777946 1.627405	0.558360311	en	marathi
They may refer you to a specialist memory assessment service, staffed by experts in diagnosing, caring for and advising people with dementia and their families.	ते तुम्हाला एखाद्या तज्ञ मेमरी असेसमेंट सर्व्हिससाठी पाठवू शकतात, ज्यात डिमेंशियाचे निदान, काळजी आणि सल्ला देणारे तज्ञ कर्मचारी असतील.	45.333333333333336	47 43 46	0.450657 -1.902736 -0.137691	-0.529923315	en	marathi
A small bowel (intestinal) transplant is an operation to replace a diseased or shortened small bowel with a healthy bowel from a donor.	लहान आतडे प्रत्यारोपण म्हणजे एखाद्या आजारी किंवा लहान आतड्याला एखाद्या दात्याकडून निरोगी आतड्याने बदलण्याची शस्त्रक्रिया आहे.	42.333333333333336	40 41 46	-1.472365 -1.091365 0.813637	-0.583364174	en	marathi
The best painkiller for you depends on what type of pain you have, the cause of your pain, any other illnesses you have and other medicines you take.	तुम्हाला कोणती वेदना होत आहे, वेदनेचे कारण काय आहे, तुम्हाला कोणते आजार आहेत आणि तुम्ही कोणती औषधे घेत आहात यावर हे अवलंबून असते.	49.0	50 48 49	0.954691 -1.494799 -0.270054	-0.270054009	en	marathi
If you have been using betamethasone eye, ear or nose products for a long time a doctor may advise you to gradually reduce the amount you use before stopping completely.	जर तुम्ही बऱ्याच काळापासून बिटामेथासोन डोळे, कान किंवा नाकाची उत्पादने वापरत असाल तर डॉक्टरांनी तुम्हाला ते पूर्णपणे थांबवण्यापूर्वी हळूहळू कमी करण्याचा सल्ला दिला आहे.	79.0	78 80 79	-0.868891 1.580599 0.355854	0.355854016	en	marathi
The shape of your baby's head should improve naturally over time as their skull develops and they start moving their head, rolling around and crawling.	तुमच्या बाळाच्या डोक्याच्या आकारात कालांतराने नैसर्गिकरित्या सुधारणा व्हायला हवी कारण त्याच्या कपाळाचा विकास होतो आणि ते आपले डोके हलवू लागतात, फिरू लागतात आणि क्रॉल करू लागतात.	79.0	78 80 79	-0.929578 1.519911 0.295166	0.295166441	en	marathi
The outlook for people who have a heart-lung transplant is reasonably good, with about 50% of people surviving more than 5 years.	हृदय-फुफ्फुस प्रत्यारोपणाच्या रुग्णांसाठी दृष्टीकोन चांगला आहे, सुमारे 50% लोक 5 वर्षांपेक्षा जास्त काळ जगतात.	69.0	70 68 69	1.421226 -1.028264 0.196481	0.196480832	en	marathi
It's still unknown why people develop allergies to food, although they often have other allergic conditions, such as asthma, hay fever and eczema.	लोकांना अन्नापासून ऍलर्जी का होते हे अद्याप समजलेले नाही, जरी त्यांना अनेकदा अस्थमा, घामाचा ताप आणि एक्झिमा यासारख्या इतर अलर्जीचे आजार असतात.	60.0	63 60 57	1.060561 -0.164184 -1.388929	-0.164183996	en	marathi
If brinzolamide does not reduce the pressure in your eye enough, or you cannot use it because of side effects, you may be switched to another type of eye drops.	जर ब्रिन्झोलामाईडमुळे डोळ्यातील दाब कमी होत नसेल किंवा दुष्परिणामांमुळे तुम्ही त्याचा वापर करू शकत नसाल तर तुम्हाला दुसऱ्या प्रकारच्या डोळे ड्रॉपचा त्रास होऊ शकतो.	39.0	40 38 39	0.556312 -1.893177 -0.668432	-0.668432493	en	marathi
